idx,x,y,z
0,-10.10359,-1.52545,1.23648
1,-10.1826,-1.51826,1.19339
2,-10.18021,-1.72896,1.12157
3,-10.22331,-1.52785,1.27719
4,-10.28795,-1.61882,1.14072
5,-10.2688,-1.65953,1.21494
6,-10.26401,-1.60446,1.17424
7,-10.18739,-1.61882,1.27719
8,-10.28316,-1.60686,1.1479
9,-10.21373,-1.58292,1.1048
10,-10.13472,-1.5925,1.20535
11,-10.24725,-1.5901,1.09283
12,-10.20654,-1.51109,1.13832
13,-10.16585,-1.50151,1.22212
14,-10.27599,-1.53743,1.12396
15,-10.25443,-1.61165,1.12636
16,-10.24486,-1.55418,1.17664
17,-10.21373,-1.5087,1.09763
18,-10.19218,-1.49911,1.10959
19,-10.185,-1.56616,1.12157
20,-10.16345,-1.61882,1.1503
21,-10.15627,-1.69543,1.17664
22,-10.20177,-1.66672,1.17903
23,-10.17064,-1.72417,1.25085
24,-10.2688,-1.64278,1.15269
25,-10.24725,-1.67389,1.15269
26,-10.22571,-1.66432,1.14311
27,-10.27359,-1.67149,1.13832
28,-10.20654,-1.55898,1.14072
29,-10.22092,-1.54221,1.09283
30,-10.19458,-1.52785,1.08325
31,-10.20654,-1.53983,1.10002
32,-10.17064,-1.49193,1.03777
33,-10.17064,-1.51109,1.03777
34,-10.21852,-1.52785,1.10242
35,-10.19937,-1.51826,1.12157
36,-10.24486,-1.53024,1.12636
37,-10.25443,-1.60446,1.08086
38,-10.16824,-1.60446,1.00185
39,-10.2664,-1.59727,1.02101
40,-10.25922,-1.64995,1.08565
41,-10.29993,-1.59488,1.01382
42,-10.23288,-1.56377,1.08086
43,-10.19218,-1.5925,1.05212
44,-10.29034,-1.60446,1.00185
45,-10.27599,-1.56854,1.00424
46,-10.17781,-1.52066,1.03297
47,-10.1826,-1.5063,0.97551
48,-10.1467,-1.50391,1.03297
49,-10.2664,-1.43687,1.14072
50,-10.26161,-1.48955,1.04256
51,-10.25443,-1.46799,1.00903
52,-10.27838,-1.47038,1.05452
53,-10.23288,-1.62122,1.03058
54,-10.22092,-1.55658,0.96115
55,-10.27359,-1.54939,1.06171
56,-10.24007,-1.54939,0.96594
57,-10.27359,-1.47038,0.99467
58,-10.15387,-1.52306,1.00903
59,-10.17781,-1.43687,1.03537
60,-10.25682,-1.53743,1.07608
61,-10.25443,-1.50151,1.0258
62,-10.21613,-1.48715,1.06171
63,-10.21133,-1.59727,1.06171
64,-10.23048,-1.56137,1.06171
65,-10.18021,-1.61404,1.04495
66,-10.20177,-1.56854,1.08086
67,-10.23048,-1.51349,1.09044
68,-10.22571,-1.53503,1.04016
69,-10.24725,-1.58052,1.05452
70,-10.26401,-1.57333,1.04256
71,-10.25443,-1.53503,1.08804
72,-10.19698,-1.51588,1.05212
73,-10.20177,-1.5925,1.03537
74,-10.24486,-1.55179,0.99467
75,-10.185,-1.55418,1.04974
76,-10.20894,-1.63559,1.0665
77,-10.17543,-1.56377,1.01622
78,-10.23528,-1.59488,1.02341
79,-10.27359,-1.62601,1.01622
80,-10.28795,-1.6284,1.01143
81,-10.21373,-1.57333,1.03297
82,-10.23048,-1.53024,1.07846
83,-10.23288,-1.55658,1.01143
84,-10.20415,-1.54939,1.01862
85,-10.24486,-1.54221,1.02101
86,-10.22571,-1.5901,1.01143
87,-10.20177,-1.53983,0.95636
88,-10.2281,-1.52785,1.00185
89,-10.18979,-1.57813,1.04735
90,-10.23767,-1.58052,1.03058
91,-10.20654,-1.52785,1.06889
92,-10.19458,-1.52785,1.10242
93,-10.21373,-1.58531,0.92763
94,-10.17543,-1.50391,1.09523
95,-10.24486,-1.56137,1.0258
96,-10.24965,-1.52545,1.00903
97,-10.15387,-1.49432,0.99467
98,-10.19218,-1.53503,0.97551
99,-10.20654,-1.59727,1.0258
100,-10.22331,-1.56854,1.00664
101,-10.17781,-1.50391,1.03537
102,-10.27599,-1.56137,1.08086
103,-10.28076,-1.51826,1.03537
104,-10.28795,-1.53983,1.01143
105,-10.21613,-1.59727,1.02341
106,-10.24965,-1.55418,0.9827
107,-10.20415,-1.53264,1.05692
108,-10.185,-1.55658,0.97551
109,-10.21613,-1.55898,0.9827
110,-10.23048,-1.55898,0.9803
111,-10.18739,-1.5063,0.99947
112,-10.22571,-1.53983,1.01382
