idx,x,y,z
0,-0.02614,0.00853,0.00337
1,-0.02081,-0.00105,0.00551
2,-0.01547,-0.00105,0.00124
3,-0.01015,-0.00745,0.0023
4,-0.00589,-0.00319,0.00018
5,-0.00696,-0.00212,-0.00089
6,0.00902,-0.00105,0.00124
7,0.00476,-0.00105,0.00124
8,0.01222,-0.00638,0.00018
9,0.00476,-0.00105,-0.00089
10,0.0005,-0.00531,-0.00089
11,0.00902,-0.00424,-0.00409
12,0.01648,-0.00424,-0.00941
13,0.01329,-0.0117,-0.01474
14,0.02074,-0.01384,-0.00728
15,0.02927,-0.01703,-0.00835
16,0.02499,-0.0181,-0.01048
17,0.02713,-0.01384,-0.00409
18,0.01967,0.00214,-0.00728
19,0.02074,-0.00531,-0.00409
20,0.03671,-0.01491,-0.00195
21,0.05908,-0.02663,0.00658
22,0.03671,-0.07242,-0.01048
23,0.0005,-0.07881,-0.02432
24,-0.06767,-0.0394,-0.02646
25,-0.06767,-0.0394,-0.02646
26,-0.03679,-0.01384,-0.02432
27,-0.01122,0.0309,-0.019
28,-0.02933,0.0309,-0.01048
29,-0.06342,0.0341,0.01509
30,-0.09964,0.01918,0.02574
31,-0.13373,0.03517,0.03
32,-0.11987,0.03517,0.02681
33,-0.0975,0.04901,0.02788
34,-0.0762,0.04262,0.03
35,-0.09111,0.04582,0.03853
36,-0.0975,0.05222,0.03427
37,-0.06448,0.04901,0.03427
38,-0.03679,0.04475,0.0332
39,-0.01335,0.03729,0.02467
40,-0.00163,0.02238,0.02681
41,0.0005,0.00427,0.02255
42,-0.04105,0.00214,0.01935
43,-0.04637,0.0032,0.0087
44,-0.03572,0.01492,0.01295
45,0.00583,0.00214,0.00551
46,0.04204,-0.00424,-0.00409
47,0.06975,-0.01277,-0.0126
48,0.06229,-0.0394,-0.02113
49,0.03352,-0.05112,-0.01793
50,-0.01547,-0.02129,-0.01048
51,-0.02614,-0.03407,-0.019
52,0.00262,-0.02663,-0.00621
53,0.03459,-0.01703,-0.00409
54,0.04417,-0.02449,-0.00835
55,0.04843,-0.02342,-0.00409
56,0.02713,-0.02023,-0.00728
57,0.01967,-0.02023,-0.0126
58,0.03459,-0.02982,-0.01474
59,0.0282,-0.02129,-0.00728
60,0.01862,-0.02982,-0.00835
61,0.00795,-0.01917,-0.01048
62,-0.01015,-0.02129,-0.01154
63,-0.02293,-0.00638,-0.00621
64,-0.02719,-0.00638,-0.00621
65,-0.02187,2e-05,0.00337
66,-0.02507,0.00108,0.00444
67,-0.02614,0.01173,0.01083
68,-0.024,0.00853,0.0087
69,-0.02614,0.00641,0.0119
70,-0.01974,-0.00212,0.00763
71,-0.00803,0.00108,0.01402
72,0.01434,-0.01064,0.00337
73,0.0218,-0.02235,-0.0126
74,-0.00163,-0.02556,-0.03072
75,-0.0304,-0.01917,-0.03711
76,-0.04956,-0.00531,-0.02858
77,-0.08472,0.00748,-0.01793
78,-0.06448,0.03622,-0.01367
79,-0.03998,0.00214,0.00124
80,-0.00375,0.01492,0.0023
81,-0.06767,-0.01703,0.00977
82,-0.10815,0.03304,0.04279
83,-0.14545,0.01067,0.05876
84,-0.1252,0.0096,0.06197
85,-0.13692,0.0128,0.04918
86,-0.20509,0.04794,0.03639
87,-0.19019,0.03622,0.02574
88,-0.19019,0.04901,0.02788
89,-0.13799,0.05327,0.01828
90,-0.07513,0.0554,-0.01581
91,0.01009,0.03836,-0.02858
92,0.03778,0.00641,-0.01367
93,0.08572,0.00108,0.00658
94,0.05376,-0.02235,0.01509
95,0.0282,-0.0117,0.0087
96,-0.02187,0.01813,-0.00514
97,-0.01761,0.03517,0.01935
98,0.02606,0.0309,0.0087
99,0.00369,0.03622,0.01828
100,0.01222,0.03304,0.02467
101,-0.03679,0.04689,0.00551
102,-0.06342,0.02664,0.00444
103,-0.03358,0.01813,0.00124
104,-0.02187,-0.00319,-0.01686
105,-0.02719,-0.05751,-0.00621
106,-0.03891,-0.06284,-0.02858
107,-0.00482,0.00853,-0.01793
108,0.05376,0.01492,-0.00835
109,0.04738,0.01067,-0.00409
110,0.01862,0.01813,0.00124
111,0.02287,-0.00212,0.0087
112,0.04631,-0.01384,0.00763
113,0.03671,-0.04047,0.01083
114,0.00262,-0.02342,0.00658
115,0.00583,-0.02982,-0.02539
116,-0.03786,-0.01917,0.0119
117,-0.0304,-0.00531,0.01083
118,-0.0304,-0.01596,0.03107
119,-0.0666,2e-05,0.05237
120,-0.05383,0.04582,0.09392
121,0.01115,-0.02449,0.03639
122,-0.00696,0.0032,0.03
123,-0.04956,0.05647,0.00337
124,-0.03146,0.02664,-0.05095
125,-0.01228,0.0032,-0.06694
126,0.0218,-0.00958,-0.04669
127,0.00583,-0.02982,-0.05202
128,-0.02081,-0.04047,-0.04243
129,-0.01228,-0.03728,-0.02539
130,-0.02081,-0.01596,-0.02219
131,-0.01442,-0.00638,-0.01048
132,0.01329,-0.01064,0.00444
133,0.01967,-0.00424,-0.00195
134,0.00262,0.01067,-0.00409
135,-0.01228,0.02238,0.00018
136,-0.01228,-0.00424,-0.00728
137,-0.01654,-0.00424,0.00337
138,0.00583,-0.02875,0.00658
139,-0.01547,2e-05,-0.01474
140,-0.01122,0.02132,-0.019
141,0.02074,-0.00105,0.0023
142,0.04843,-0.01064,0.01723
143,0.05908,-0.00212,0.02362
144,0.06975,-0.00424,0.0332
145,0.02606,0.00853,0.0332
146,-0.02933,0.01918,0.0396
147,-0.05595,0.02025,0.05983
148,-0.0666,0.01385,0.0545
149,-0.06448,0.02771,0.0609
150,-0.08365,0.05222,0.0545
151,-0.06023,0.0341,0.02255
152,-0.00589,0.02132,0.00763
153,0.04843,0.02025,-0.00195
154,0.08784,0.00534,-0.00941
155,0.09424,-0.00531,-0.01367
156,0.06975,-0.00212,-0.00514
157,0.02713,-0.01064,-0.00409
158,-0.00056,0.0032,0.00337
159,-0.02081,0.01599,0.00658
160,-0.01761,0.01706,0.01295
161,-0.01761,0.01813,0.01935
162,-0.00803,0.00534,0.0087
163,-0.01974,-0.00319,0.00977
164,-0.01015,-0.00319,0.0119
165,-0.00696,0.00108,0.0119
166,-0.01654,0.0032,0.00444
167,-0.02719,0.01173,0.01723
168,-0.02081,0.00427,0.00444
169,-0.02293,2e-05,-0.01048
170,-0.00909,-0.00319,-0.00728
171,0.00157,-0.00745,-0.00835
172,-0.00056,-0.0117,-0.01686
173,0.00902,-0.02129,-0.00835
174,0.00369,-0.01917,-0.0126
175,-0.00375,-0.00638,-0.01581
176,-0.00056,-0.00319,-0.01581
177,0.01009,-0.00531,-0.01793
178,0.00157,0.00214,-0.00835
179,0.00157,0.00534,-0.00621
180,0.00157,0.00641,-0.00835
181,-0.00589,0.0032,-0.01048
182,0.00583,-0.00424,-0.00409
183,0.01009,-0.00319,-0.00621
184,0.01115,-0.00319,0.00018
185,0.00369,0.0032,0.00444
186,0.00476,0.00214,0.00763
187,0.00369,0.0096,0.00124
188,0.01009,0.00748,0.00018
189,0.00795,-0.00531,0.00124
190,-0.00696,-0.00958,0.00018
191,-0.00589,-0.00319,0.0087
192,0.00157,-0.00745,0.00337
193,0.01009,2e-05,0.00018
194,0.01541,0.00427,-0.00089
195,0.01648,-0.00851,0.00444
196,0.00157,0.00641,0.0087
197,-0.00482,0.01813,0.0119
198,-0.00482,0.02771,0.00124
199,-0.01015,0.02557,-0.01048
200,0.01222,0.01599,-0.00728
201,0.01862,0.0128,-0.00728
202,0.01329,0.00853,-0.00835
203,0.00369,0.00641,-0.00621
