idx,x,y,z
0,-0.08865,6.24612,8.01686
1,-0.01923,6.27965,7.99052
2,-0.22513,6.21739,7.4686
3,-0.20836,6.47357,7.23875
4,-0.18681,6.27965,7.8349
5,-0.42384,6.26527,7.94025
6,-0.38553,6.20064,7.76308
7,-0.21075,6.23416,7.56676
8,-0.27301,6.19824,7.63139
9,-0.33765,6.02347,7.55238
10,-0.21075,6.16232,7.4662
11,-0.12457,6.07614,7.56436
12,-0.024,6.06416,7.66013
13,-0.06711,5.95882,7.54999
14,-0.03358,6.10008,7.42549
15,0.04063,6.38739,7.36325
16,0.06218,6.16472,7.77745
17,-0.15808,5.92291,7.96658
18,0.05261,6.15755,7.74872
19,-0.09344,6.19585,7.97856
20,-0.20836,6.12642,8.03363
21,-0.32089,6.01628,7.50211
22,-0.01923,6.16951,7.20284
23,-0.29456,5.94206,8.48373
24,-0.3161,5.79602,8.18446
25,-0.17485,6.19106,7.34171
26,-0.11259,6.13838,7.43987
27,-0.11978,5.88939,7.5907
28,-0.1964,6.02347,7.57394
29,-0.12695,6.12402,7.80856
30,-0.0695,6.02347,7.88757
31,-0.13893,5.89658,7.75111
32,-0.06471,6.07375,7.41353
33,-0.01204,6.30359,7.76787
34,-0.11259,5.89658,8.11742
35,-0.25385,6.00909,7.77026
36,-0.10301,6.07375,7.77983
37,-0.09344,6.12402,7.98335
38,-0.18921,5.92291,8.06953
39,-0.31131,5.81038,7.91631
40,-0.12695,6.11923,7.629
41,-0.09824,5.92769,8.02405
42,-0.16527,5.81996,7.79181
43,-0.14133,5.90375,7.38719
44,-0.10541,5.90375,7.68167
45,-0.1078,5.87024,7.88518
46,-0.22273,5.83192,7.82773
47,-0.14851,5.8822,7.6769
48,-0.09105,6.11205,7.53323
49,-0.12457,6.08093,7.78462
50,-0.21794,5.92052,7.74632
51,-0.12218,6.0498,7.78223
52,-0.20357,6.04741,8.12939
53,-0.24667,5.8463,8.32092
54,-0.25146,5.85826,7.88757
55,-0.10301,6.13599,7.54521
56,-0.14372,6.09529,8.06714
57,-0.18202,5.81517,7.89955
58,-0.09584,6.16951,7.54761
59,-0.06471,6.11684,7.58591
60,-0.09105,5.80559,8.127
61,-0.2299,5.90614,7.96658
62,-0.25385,6.0522,7.28903
63,-0.08147,5.98994,7.66492
64,-0.22273,5.81277,8.11981
65,-0.1964,5.65475,7.78462
66,-0.09344,5.89658,7.63379
67,0.03584,5.94685,7.76308
68,-0.14851,5.82713,7.77745
69,-0.0719,5.95642,7.70561
70,-0.04556,6.0522,7.91151
71,-0.12218,5.966,8.18207
72,-0.21315,5.82953,8.30656
73,-0.06711,5.92769,7.87321
74,-0.05034,5.93248,8.0432
75,-0.2323,5.82475,8.127
76,-0.17006,5.7625,7.82294
77,-0.22513,5.86066,7.56676
78,-0.18921,5.82236,7.99052
79,-0.32568,5.79842,8.05997
80,-0.29935,5.8439,7.57155
81,-0.2299,5.90854,7.36086
82,-0.31371,5.96121,7.96658
83,-0.36159,5.99234,8.09348
84,-0.42863,6.03304,7.84927
85,-0.37357,6.04262,7.54521
86,-0.41426,6.03543,7.84448
87,-0.55074,5.99474,7.98096
88,-0.69438,6.01149,7.87561
89,-0.66805,5.99234,7.72238
90,-0.77339,5.89418,8.08629
91,-0.94817,5.76489,8.03363
92,-0.96254,5.86305,7.93785
93,-0.96254,5.93967,7.94504
94,-1.08943,5.83192,7.94743
95,-1.1445,5.77686,7.85406
96,-1.14211,5.83432,7.90434
97,-1.13252,5.82475,7.96898
98,-1.0607,5.74335,8.26347
99,-1.05112,5.96361,8.0049
100,-0.96733,5.82236,7.88997
101,-0.66087,5.93727,7.72238
102,-0.70157,5.85587,7.85884
103,-0.82367,5.91333,7.96419
104,-0.73749,5.92531,7.84209
105,-0.74945,5.94685,8.0025
106,-0.76143,5.87024,7.99771
107,-0.63692,5.86305,7.65294
108,-0.51242,6.01149,7.82294
109,-0.46933,5.82713,8.29219
110,-0.41187,5.70024,8.25629
111,-0.28497,5.83911,7.71999
112,-0.08865,5.93488,7.91631
113,-0.11259,5.78883,8.22755
114,-0.02879,5.74574,7.79181
115,0.04303,5.80798,7.76308
116,0.07655,5.82713,7.95222
117,0.0957,5.638,8.0408
118,0.15794,5.69067,8.09108
119,0.15077,5.73616,7.72478
120,0.14119,5.70503,7.99532
121,-0.06471,5.58533,7.87321
122,-0.00964,5.68828,7.89476
123,0.03584,5.81277,8.01686
124,-0.07668,5.74814,8.38078
125,-0.194,5.70503,8.36642
126,-0.26343,5.86305,7.96658
127,-0.46933,5.98994,8.14136
128,-0.80212,5.83432,8.03841
129,-0.93381,5.73137,7.95222
