idx,x,y,z
0,-0.10122,0.0029,-0.04056
1,-0.00164,-0.03253,-0.04606
2,0.01424,0.06582,-0.01674
3,-0.00531,-0.08873,-0.05033
4,0.0515,0.04932,-0.00818
5,0.02646,0.02122,-0.01979
6,-0.01264,0.03955,-0.03995
7,-0.08045,0.04077,-0.04545
8,-0.04746,0.01023,0.01381
9,0.02279,0.02122,0.01747
10,0.02707,0.06765,0.02114
11,0.04845,0.11408,0.0413
12,0.09182,0.14279,0.02175
13,-0.0945,0.01939,0.01075
14,-0.32785,-0.27199,0.01136
15,-0.23499,-0.14799,0.02908
16,-0.00226,0.01878,-0.0033
17,-0.06701,0.1208,-0.04545
18,-0.04563,-0.02826,-0.07966
19,-0.02119,0.06337,-0.0595
20,-0.00103,-0.04292,-0.04423
21,0.00935,-0.04353,-0.04667
22,0.00263,-0.05208,-0.04056
23,0.01485,-0.02154,-0.02834
24,0.01424,-0.01543,-0.00085
25,-0.00959,-0.00138,0.00831
26,-0.00714,0.02733,0.00953
27,-0.04196,0.01573,0.00403
28,-0.00897,-0.02276,-0.0033
29,-0.02058,0.00351,-0.00269
30,-0.02608,-0.0081,0.01014
31,-0.02913,-0.00321,0.00159
32,0.00508,0.01756,0.01197
33,-0.00897,0.02245,0.0132
34,-0.01753,0.03589,0.01442
35,-0.03036,-0.03803,-0.0033
36,-0.02119,-0.01909,-0.00391
37,-0.05174,-0.06857,-0.0088
38,-0.07861,-0.0588,-0.0369
39,-0.07739,-0.04902,-0.03567
40,-0.05601,0.03466,-0.03201
41,-0.06029,0.02428,-0.00024
42,-0.00287,0.01573,-0.00941
43,-0.26065,-0.27138,-0.05705
44,-0.30891,-0.2952,-0.04667
45,-0.17757,-0.19136,-0.0149
46,-0.13603,-0.21946,-0.04056
47,-0.24721,-0.17914,-0.13158
48,-0.17574,-0.15348,-0.10165
49,-0.07312,-0.28726,-0.07904
50,-0.11099,-0.21701,-0.02468
51,0.05272,-0.06674,0.05473
52,0.0741,-0.01237,0.06145
53,0.30501,0.17944,0.14942
54,0.44856,0.23319,0.13659
55,0.44184,0.14706,0.0474
56,0.33433,0.02978,-0.03384
57,0.18711,-0.05208,-0.0149
58,-0.01142,-0.09056,0.03213
