idx,x,y,z
0,-14.76288,-6.72607,15.55481
1,-14.76288,-6.72607,15.55481
2,-13.86261,-6.42548,14.95514
3,-13.26294,-4.4754,14.8056
4,-13.26294,-4.4754,14.8056
5,-14.01367,-7.02515,14.05487
6,-14.01367,-7.02515,14.05487
7,-14.46381,-6.12488,14.95514
8,-14.46381,-6.12488,14.95514
9,-14.31274,-6.72607,14.8056
10,-14.31274,-6.72607,14.8056
11,-14.31274,-6.27594,14.505
12,-14.31274,-6.27594,14.505
13,-14.46381,-6.42548,14.65454
14,-14.91394,-3.72467,15.40527
15,-13.1134,-6.12488,15.40527
16,-14.46381,-6.42548,14.65454
17,-14.91394,-4.02527,14.95514
18,-12.81281,-6.12488,14.20593
19,-14.46381,-4.776,14.20593
20,-14.46381,-4.776,14.20593
21,-15.36255,-5.67474,14.505
22,-15.36255,-5.67474,14.505
23,-15.96375,-7.62482,14.65454
24,-13.1134,-3.72467,14.65454
25,-15.96375,-7.62482,14.65454
26,-13.56354,-5.37567,15.40527
27,-12.96387,-3.4256,15.25574
28,-12.96387,-3.4256,15.25574
29,-14.46381,-6.42548,13.60474
30,-14.46381,-6.42548,13.60474
31,-15.51361,-7.62482,13.90533
32,-17.61322,-9.27582,14.20593
33,-17.61322,-9.27582,14.20593
34,-14.91394,-5.82581,13.90533
35,-16.26282,-7.17468,13.60474
36,-15.81268,-7.02515,13.30566
37,-18.21289,-5.97534,13.30566
38,-16.26282,-7.17468,13.60474
39,-16.86249,-8.82568,13.7558
40,-18.21289,-5.97534,13.30566
41,-17.16309,-8.07495,13.00507
42,-15.81268,-8.37555,13.00507
43,-15.81268,-8.37555,13.00507
44,-13.56354,-9.27582,13.60474
45,-13.86261,-6.87561,14.95514
46,-14.46381,-6.12488,14.95514
47,-13.86261,-6.87561,14.95514
48,-13.1134,-8.22601,14.95514
49,-14.31274,-6.72607,14.05487
50,-14.31274,-6.72607,14.05487
51,-12.0636,-7.17468,14.65454
52,-14.31274,-6.72607,14.05487
53,-13.1134,-8.67615,14.20593
54,-12.81281,-6.87561,13.90533
55,-12.81281,-7.62482,13.90533
56,-12.81281,-6.87561,13.90533
57,-12.81281,-7.17468,14.20593
58,-12.81281,-7.17468,14.20593
59,-12.66327,-7.02515,14.05487
60,-14.31274,-8.37555,14.05487
61,-14.31274,-8.37555,14.05487
62,-13.26294,-5.97534,14.505
63,-14.76288,-6.27594,14.8056
64,-14.76288,-6.27594,14.8056
65,-13.26294,-4.92554,14.8056
66,-13.26294,-4.92554,14.8056
67,-12.51373,-6.42548,14.95514
68,-13.56354,-5.37567,15.40527
69,-13.56354,-5.37567,15.40527
70,-13.56354,-5.37567,15.40527
71,-13.56354,-5.37567,15.40527
72,-14.01367,-6.27594,15.25574
73,-14.91394,-8.97522,14.65454
74,-14.91394,-8.97522,14.65454
75,-12.81281,-7.17468,14.20593
76,-13.86261,-8.67615,14.65454
77,-13.86261,-7.17468,14.65454
78,-12.21313,-5.67474,14.505
79,-14.01367,-7.02515,14.505
80,-14.01367,-7.02515,14.505
81,-12.21313,-5.67474,14.505
82,-12.81281,-6.12488,14.65454
83,-13.1134,-7.62482,14.65454
84,-12.96387,-7.02515,14.8056
85,-14.16321,-5.82581,14.95514
86,-12.66327,-5.22614,15.25574
87,-12.66327,-5.22614,15.25574
88,-12.21313,-6.27594,15.25574
89,-13.26294,-6.27594,15.55481
90,-12.96387,-4.92554,14.8056
91,-12.96387,-4.92554,14.8056
92,-13.71307,-6.27594,14.8056
93,-13.71307,-6.27594,14.8056
94,-16.11328,-6.72607,15.25574
95,-16.11328,-6.72607,15.25574
96,-13.71307,-5.67474,15.55481
97,-13.71307,-5.67474,15.55481
98,-10.86273,-7.77588,15.55481
99,-12.51373,-6.42548,15.40527
100,-12.51373,-6.42548,15.40527
101,-15.96375,-6.42548,15.40527
102,-15.96375,-6.42548,15.40527
103,-13.56354,-4.32587,15.70587
104,-12.21313,-6.72607,15.55481
105,-12.96387,-6.72607,14.8056
106,-12.96387,-6.72607,14.8056
107,-12.96387,-6.72607,14.8056
108,-12.96387,-6.72607,14.8056
109,-14.31274,-7.77588,15.25574
110,-14.31274,-7.02515,14.8056
111,-14.31274,-7.02515,14.8056
112,-14.31274,-7.02515,14.8056
113,-13.26294,-5.22614,14.505
114,-13.71307,-6.27594,14.505
115,-13.71307,-6.27594,14.505
116,-12.66327,-7.02515,14.8056
117,-12.21313,-7.32574,15.25574
118,-12.66327,-9.12476,15.25574
119,-12.96387,-7.32574,15.25574
120,-12.51373,-6.87561,14.95514
121,-12.51373,-6.87561,14.95514
122,-14.91394,-6.87561,14.95514
123,-12.51373,-6.87561,14.95514
124,-12.96387,-9.87549,15.25574
125,-13.26294,-8.07495,14.8056
126,-12.96387,-9.87549,15.25574
127,-13.86261,-6.42548,16.15448
128,-13.56354,-7.17468,14.95514
129,-12.81281,-7.17468,15.40527
130,-12.81281,-7.17468,15.40527
131,-12.81281,-7.17468,15.40527
132,-14.76288,-8.37555,15.55481
133,-14.01367,-7.02515,16.30554
134,-14.16321,-8.67615,15.70587
135,-14.31274,-7.02515,16.00494
136,-14.31274,-7.02515,16.00494
137,-13.1134,-8.97522,15.40527
138,-14.31274,-7.02515,16.00494
139,-13.1134,-7.62482,15.40527
140,-12.51373,-7.17468,16.15448
141,-13.26294,-7.77588,16.30554
142,-13.26294,-7.77588,16.30554
143,-14.31274,-8.37555,16.30554
144,-14.01367,-6.72607,16.30554
145,-14.01367,-6.72607,16.30554
146,-14.16321,-6.12488,16.45508
147,-14.16321,-6.12488,16.45508
148,-14.76288,-7.32574,16.30554
149,-11.46393,-6.87561,16.15448
150,-12.51373,-8.67615,16.15448
151,-12.51373,-8.67615,16.15448
152,-12.81281,-8.22601,15.70587
153,-12.81281,-8.22601,15.70587
154,-13.86261,-8.22601,15.70587
155,-11.61346,-8.82568,15.25574
156,-13.56354,-7.92542,16.15448
157,-12.81281,-6.42548,15.40527
158,-16.86249,-6.27594,16.00494
159,-16.86249,-6.27594,16.00494
160,-16.11328,-4.1748,15.55481
161,-15.36255,-3.87573,15.55481
162,-15.81268,-4.4754,15.25574
163,-15.36255,-4.1748,14.8056
164,-18.21289,-3.87573,14.505
165,-15.51361,-3.72467,13.90533
166,-15.06348,-5.97534,13.7558
167,-15.96375,-5.37567,13.90533
168,-15.96375,-5.37567,13.90533
169,-16.11328,-7.32574,14.505
170,-14.01367,-5.97534,14.505
171,-12.66327,-7.02515,14.505
172,-15.21301,-6.42548,14.20593
173,-13.26294,-5.67474,13.30566
174,-16.11328,-6.72607,13.00507
175,-16.11328,-6.72607,13.00507
176,-16.11328,-7.02515,13.00507
177,-14.91394,-7.17468,13.60474
178,-14.91394,-7.17468,13.60474
179,-13.56354,-8.67615,13.90533
180,-13.56354,-7.17468,14.20593
181,-13.56354,-7.17468,14.20593
182,-13.56354,-7.17468,14.20593
183,-13.56354,-7.17468,14.20593
184,-14.31274,-4.92554,14.505
185,-14.16321,-6.87561,14.65454
186,-11.91254,-8.07495,15.55481
187,-12.0636,-9.72595,15.70587
188,-12.0636,-6.87561,15.40527
189,-12.0636,-6.87561,15.40527
190,-14.01367,-8.37555,15.25574
191,-14.01367,-8.37555,15.25574
192,-14.01367,-8.37555,15.25574
193,-11.763,-7.92542,14.95514
194,-11.61346,-5.97534,15.25574
195,-11.61346,-5.97534,15.25574
196,-12.0636,-7.62482,15.40527
197,-11.46393,-8.22601,15.70587
198,-13.56354,-7.17468,15.70587
199,-12.51373,-8.97522,15.40527
200,-12.51373,-8.97522,15.40527
201,-12.51373,-8.97522,15.40527
202,-11.46393,-8.97522,15.40527
203,-11.763,-7.92542,15.70587
204,-12.66327,-7.02515,16.00494
205,-12.66327,-7.02515,16.00494
206,-13.26294,-7.77588,16.00494
207,-12.21313,-8.07495,16.00494
208,-12.66327,-7.32574,15.55481
209,-12.81281,-6.42548,15.40527
210,-12.51373,-7.17468,15.40527
211,-12.51373,-7.17468,15.40527
212,-12.96387,-9.12476,15.25574
213,-12.51373,-7.62482,15.40527
214,-12.66327,-10.17609,15.25574
215,-13.71307,-7.32574,15.25574
216,-12.66327,-10.17609,16.30554
217,-12.66327,-10.17609,16.30554
218,-12.66327,-10.17609,16.30554
219,-13.71307,-7.77588,16.30554
220,-13.71307,-7.77588,16.30554
221,-12.21313,-7.02515,16.30554
222,-12.66327,-7.77588,16.30554
223,-12.21313,-6.27594,16.75568
224,-12.21313,-6.27594,16.75568
225,-13.71307,-7.77588,16.30554
226,-13.71307,-7.77588,16.30554
227,-13.71307,-7.77588,16.30554
228,-12.21313,-9.12476,16.30554
229,-13.86261,-7.62482,16.45508
230,-12.21313,-9.12476,16.30554
231,-16.26282,-9.27582,16.45508
232,-13.1134,-8.22601,15.40527
233,-16.41388,-7.77588,16.30554
234,-16.41388,-7.77588,16.30554
235,-13.26294,-7.32574,16.30554
