query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",74232.4067937029,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],17988.968699554058,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],6654.239918139847,3,['Dongcheon' 'Migeum' 'Jeongja'],20995.285579920255,4,['Migeum' 'Jeongja' 'Pangyo'],11842.612179008536
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",94672.55894356,1,['Dongcheon' 'Migeum' 'Jeongja'],23462.648937349455,True,2,['Migeum' 'Jeongja' 'Pangyo'],22693.109034529367,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],11277.391555523289,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",11318.552792948756
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",97958.08026653781,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",21665.84713669974,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",18699.821114261747,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],22540.755781103686,4,['Pangyo' 'Jeongja' 'Migeum'],13076.864709383222
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",101400.59709232222,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],12966.267529514213,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],19490.475229926506,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],8628.487434664961,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],14971.471813887014
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",104228.75642437034,1,['Dongcheon' 'Migeum' 'Jeongja'],23462.648937349455,True,2,['Migeum' 'Jeongja' 'Pangyo'],22693.109034529367,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],11277.391555523289,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",20874.750273759106
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",108672.41126664494,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",7224.570165006174,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],18502.86158792457,3,['Pangyo' 'Jeongja' 'Migeum'],20615.121794134502,4,['Jeongja' 'Migeum' 'Dongcheon'],15517.137786659801
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",110615.28167971912,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],13458.40260455748,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",18891.29466345862,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",19080.52542886829,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",19699.978090532244
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",114656.05457227447,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],16382.090138821379,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],13954.6111650722,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],14636.054244820605,4,['Dongcheon' 'Migeum' 'Jeongja'],20501.96908176159
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",114933.92224683418,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],16207.073952741726,True,2,['Dongcheon' 'Migeum' 'Jeongja'],21499.832546973044,3,['Migeum' 'Jeongja' 'Pangyo'],18373.1745169075,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],38182.981197267894
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",123725.46965736731,1,['Migeum' 'Jeongja' 'Pangyo'],33229.92812461448,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],24001.50965552853,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",6504.6328069843885,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",11318.552792948756
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",137601.82329004732,1,['Pangyo' 'Jeongja' 'Migeum'],29715.59748209269,True,2,['Jeongja' 'Migeum' 'Dongcheon'],15504.81361700452,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],17206.10309162869,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],11081.391354163936
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",143461.60457738134,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],30768.974437014935,True,2,['Pangyo' 'Jeongja' 'Migeum'],22419.857451934695,3,['Jeongja' 'Migeum' 'Dongcheon'],31182.60397906472,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],11019.98019618094
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",144823.35588051734,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],22050.936779548665,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],13485.459710373902,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],24987.392695882354,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],54747.5329416836
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",170714.21586017142,1,['Jeongja' 'Migeum' 'Dongcheon'],47750.96333222359,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],26439.534264286038,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],26789.22477853598,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],26154.530527227384
0,0,"['Gwanggyo', 'Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum']",170719.85628479687,1,['Gwanggyo Jungang' 'Sanghyeon' 'Seongbok'],19175.58156377706,True,2,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],23791.508403752552,3,['Seongbok' 'Suji-gu Office' 'Dongcheon'],16332.324477939283,4,['Suji-gu Office' 'Dongcheon' 'Migeum'],22040.905997084796
