query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",42578.389430128984,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],5545.44284266132,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],3203.187917798469,3,['Dongcheon' 'Migeum' 'Jeongja'],2749.7998811694083,4,['Migeum' 'Jeongja' 'Pangyo'],23611.157174076347
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",73639.34041950465,1,['Pangyo' 'Jeongja' 'Migeum'],10046.191388528578,True,2,['Jeongja' 'Migeum' 'Dongcheon'],13439.101714195578,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],14750.233869460644,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],25477.374384802984
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",83120.37101269916,1,['Dongcheon' 'Migeum' 'Jeongja'],4599.870796044419,True,2,['Migeum' 'Jeongja' 'Pangyo'],25075.92215407027,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],21509.736961616112,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",17018.62538616105
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",89945.20847904803,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],29234.70600502618,True,2,['Pangyo' 'Jeongja' 'Migeum'],26237.756625363556,3,['Jeongja' 'Migeum' 'Dongcheon'],2969.379271683717,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],17216.49970002005
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",90911.6052268694,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],22161.16321423645,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],15606.877997967464,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],17028.74585310477,4,['Dongcheon' 'Migeum' 'Jeongja'],7445.604255912012
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",95389.35922417155,1,['Dongcheon' 'Migeum' 'Jeongja'],4599.870796044419,True,2,['Migeum' 'Jeongja' 'Pangyo'],25075.92215407027,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],21509.736961616112,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",29287.61359763343
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",98012.7750449194,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],19436.346209919964,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",21558.209320589547,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",15047.700593521668,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",28671.67981290703
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",99234.32257996565,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",25393.552243746508,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],22738.65838876623,3,['Pangyo' 'Jeongja' 'Migeum'],25115.74305599244,4,['Jeongja' 'Migeum' 'Dongcheon'],6168.061640710276
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",110241.23883120665,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],15912.05478362355,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],14422.242258029835,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],31883.3217630042,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],38428.018920394694
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",112355.99400149213,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],20173.484052209948,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],23603.399797395567,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],27125.84141515408,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],24591.342252653878
