query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",51810.4956375887,1,['Jeongja' 'Migeum' 'Dongcheon'],4367.40732322155,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],2784.145954683763,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],5504.970582032069,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],6216.1381981908435
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",92505.9261053623,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],18852.78706526848,True,2,['Dongcheon' 'Migeum' 'Jeongja'],18358.97435097671,3,['Migeum' 'Jeongja' 'Pangyo'],14329.646170152424,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],7134.199005659625
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",99907.94433156852,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],17755.36418941778,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],16598.68657012347,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],25124.83154526524,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],28566.59748622477
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",100268.44202274375,1,['Dongcheon' 'Migeum' 'Jeongja'],5285.719591609283,True,2,['Migeum' 'Jeongja' 'Pangyo'],26811.064842212534,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],35003.815719680824,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",11766.421133351738
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",104841.94314610041,1,['Migeum' 'Jeongja' 'Pangyo'],24292.636495385803,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],20837.394841760277,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",30628.14215689973,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",19881.130103174753
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",107161.02292180895,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",15555.019062412188,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",18702.57028903003,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],21562.38806961747,4,['Pangyo' 'Jeongja' 'Migeum'],14906.74989575204
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",108383.15099256678,1,['Dongcheon' 'Migeum' 'Jeongja'],5285.719591609283,True,2,['Migeum' 'Jeongja' 'Pangyo'],26811.064842212534,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],35003.815719680824,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",19881.130103174753
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",113752.3490490716,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],29325.659561279448,True,2,['Pangyo' 'Jeongja' 'Migeum'],25719.549230460198,3,['Jeongja' 'Migeum' 'Dongcheon'],6329.726384014991,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],15851.217668462868
0,0,"['Gwanggyo', 'Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum']",114537.3506690673,1,['Gwanggyo Jungang' 'Sanghyeon' 'Seongbok'],34972.872142420616,True,2,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],12563.571625555029,3,['Seongbok' 'Suji-gu Office' 'Dongcheon'],18936.90654743973,4,['Suji-gu Office' 'Dongcheon' 'Migeum'],7836.061551996746
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",117686.06807107074,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],28865.60254862486,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],25502.616246002322,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],21365.40574653042,4,['Dongcheon' 'Migeum' 'Jeongja'],15171.744083115607
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",121092.82874458765,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],50804.293087828635,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",17904.2035018595,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",8193.581499500171,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",9963.809376865755
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",121433.67469188367,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],26166.29914267167,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],21832.433465119113,3,['Dongcheon' 'Migeum' 'Jeongja'],16362.965262263033,4,['Migeum' 'Jeongja' 'Pangyo'],14786.072202896985
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",129400.1263443151,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",47727.52635355951,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],12413.358425293414,3,['Pangyo' 'Jeongja' 'Migeum'],14118.699865889788,4,['Jeongja' 'Migeum' 'Dongcheon'],30173.011144972235
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",131344.0980858522,1,['Pangyo' 'Jeongja' 'Migeum'],25180.1815095308,True,2,['Jeongja' 'Migeum' 'Dongcheon'],14944.846730694884,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],12230.071373734709,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],20392.0512937837
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",152139.94082423963,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],12490.569409020716,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],20731.150612467056,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],24001.36058960369,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],71795.00193245093
