query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",58409.36324069687,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],5117.666484810881,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],5506.6940938808,3,['Dongcheon' 'Migeum' 'Jeongja'],5369.9128488099495,4,['Migeum' 'Jeongja' 'Pangyo'],37138.00127489745
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",97484.79300875642,1,['Pangyo' 'Jeongja' 'Migeum'],14289.097519908319,True,2,['Jeongja' 'Migeum' 'Dongcheon'],17783.679658472363,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],19940.406891600876,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],37744.21622661385
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",103360.19695702409,1,['Dongcheon' 'Migeum' 'Jeongja'],6818.384562165567,True,2,['Migeum' 'Jeongja' 'Pangyo'],29049.598328770448,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],26571.488714132796,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",26567.75624133126
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",106305.75767964563,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],24097.10139019978,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],17900.153838917893,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],20832.908684842903,4,['Dongcheon' 'Migeum' 'Jeongja'],13856.369842278256
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",113796.0515471873,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],18667.593583340364,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],16217.836752784378,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],32585.893166921927,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],38821.38967490609
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",115166.75014760515,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],19960.42490986297,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",22789.423730786883,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",18700.3908859683,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",38531.54296604075
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",116887.95663648329,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],40626.25707839167,True,2,['Pangyo' 'Jeongja' 'Migeum'],30045.101942651352,3,['Jeongja' 'Migeum' 'Dongcheon'],7776.427587438824,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],27497.550041715254
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",119469.84527938985,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",29667.84288855274,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],26547.603849376046,3,['Pangyo' 'Jeongja' 'Migeum'],27971.455283509087,4,['Jeongja' 'Migeum' 'Dongcheon'],12081.863510180916
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",121223.26384118345,1,['Dongcheon' 'Migeum' 'Jeongja'],6818.384562165567,True,2,['Migeum' 'Jeongja' 'Pangyo'],29049.598328770448,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],26571.488714132796,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",44430.82312549061
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",131319.44974514522,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],23299.412352112107,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],27740.436261550967,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],31856.854615021213,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],32671.61028559117
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",138594.35181137148,1,['Jeongja' 'Migeum' 'Dongcheon'],17326.94210637128,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],29455.979417621224,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],30393.674567837355,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],46405.53592239741
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",138678.04875938664,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",8078.910095439518,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",26032.67126732363,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],57180.68057679112,4,['Pangyo' 'Jeongja' 'Migeum'],38364.3897909329
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",142242.30778182932,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],12731.864727506969,True,2,['Dongcheon' 'Migeum' 'Jeongja'],16895.773763551824,3,['Migeum' 'Jeongja' 'Pangyo'],29128.80239679963,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],64868.85159210663
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",143620.09884612754,1,['Migeum' 'Jeongja' 'Pangyo'],14240.9316948238,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],15674.427947150283,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",51760.563805101505,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",26567.75624133126
0,0,"['Gwanggyo', 'Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum']",166162.8903151071,1,['Gwanggyo Jungang' 'Sanghyeon' 'Seongbok'],21732.767681604193,True,2,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],28654.332442452807,3,['Seongbok' 'Suji-gu Office' 'Dongcheon'],15725.692489273464,4,['Suji-gu Office' 'Dongcheon' 'Migeum'],27129.981479311704
