query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",52776.24964023767,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],5694.0588386882555,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],5086.238608930771,3,['Dongcheon' 'Migeum' 'Jeongja'],4986.073823769129,4,['Migeum' 'Jeongja' 'Pangyo'],31368.152101482832
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",93887.83955980615,1,['Pangyo' 'Jeongja' 'Migeum'],14701.548394305186,True,2,['Jeongja' 'Migeum' 'Dongcheon'],18752.55789175762,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],19193.96864763763,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],33974.201182254015
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",101826.72723245123,1,['Dongcheon' 'Migeum' 'Jeongja'],6743.158604526334,True,2,['Migeum' 'Jeongja' 'Pangyo'],30762.34761708875,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],26755.87907273234,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",23458.14311788987
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",105123.6425522875,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],25055.439499205437,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],19131.47569544553,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],20032.25766387984,4,['Dongcheon' 'Migeum' 'Jeongja'],11473.626216783523
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",107945.5241001921,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],35130.080821070405,True,2,['Pangyo' 'Jeongja' 'Migeum'],31936.946202154082,3,['Jeongja' 'Migeum' 'Dongcheon'],7288.974111177919,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],22688.96221511344
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",114107.78544494911,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],18465.76168866845,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],17011.961823359597,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],33018.847757136624,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],37721.951784625664
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",116311.34274477241,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],21267.92066215996,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",24525.268578484614,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",19560.641980731205,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",35781.07936673998
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",116689.93703153175,1,['Dongcheon' 'Migeum' 'Jeongja'],6743.158604526334,True,2,['Migeum' 'Jeongja' 'Pangyo'],30762.34761708875,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],26755.87907273234,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",38321.35291697038
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",119971.27596591324,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",30615.93426877777,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],27916.385517098945,3,['Pangyo' 'Jeongja' 'Migeum'],29677.422139079787,4,['Jeongja' 'Migeum' 'Dongcheon'],10089.233312192144
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",129315.97641780549,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],22840.801523580998,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],29977.25443948835,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],31712.66139999816,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],28908.97308755305
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",137294.11065970553,1,['Jeongja' 'Migeum' 'Dongcheon'],15299.028317725735,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],30740.09497615736,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],32603.790764228317,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],43585.799119580544
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",137758.46946188423,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",8003.019060064558,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",27725.966518144276,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],60050.502643008746,4,['Pangyo' 'Jeongja' 'Migeum'],32407.35809004506
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",141669.98617781413,1,['Migeum' 'Jeongja' 'Pangyo'],14590.649458741063,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],16573.91150776925,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",53628.48865362067,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",23458.14311788987
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",141782.33963139134,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],12235.930678517474,True,2,['Dongcheon' 'Migeum' 'Jeongja'],17207.47249850002,3,['Migeum' 'Jeongja' 'Pangyo'],30971.055004239628,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],62616.100173897496
0,0,"['Gwanggyo', 'Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum']",165065.50426811233,1,['Gwanggyo Jungang' 'Sanghyeon' 'Seongbok'],22567.092867038507,True,2,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],30029.187807143662,3,['Seongbok' 'Suji-gu Office' 'Dongcheon'],15765.30130776674,4,['Suji-gu Office' 'Dongcheon' 'Migeum'],24258.543846492106
