query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",40853.11343481486,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],6475.453620307211,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],4097.205001382643,3,['Dongcheon' 'Migeum' 'Jeongja'],3384.0549484125195,4,['Migeum' 'Jeongja' 'Pangyo'],21707.45989355822
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",75701.39407927569,1,['Pangyo' 'Jeongja' 'Migeum'],13567.254391547134,True,2,['Jeongja' 'Migeum' 'Dongcheon'],19562.716056499215,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],14543.351422763486,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],21177.467726780797
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",85848.87039855697,1,['Dongcheon' 'Migeum' 'Jeongja'],7927.399439014795,True,2,['Migeum' 'Jeongja' 'Pangyo'],28078.138286781214,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],23269.58169410332,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",14921.094095947328
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",91291.98432400406,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],33780.5208335463,True,2,['Pangyo' 'Jeongja' 'Migeum'],28756.564375226484,3,['Jeongja' 'Migeum' 'Dongcheon'],3514.1224062875017,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],16929.71647333514
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",92876.52351785923,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],23434.84839012289,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],18660.280750124068,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],18255.534226888747,4,['Dongcheon' 'Migeum' 'Jeongja'],8334.172376335968
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",97695.83217076822,1,['Dongcheon' 'Migeum' 'Jeongja'],7927.399439014795,True,2,['Migeum' 'Jeongja' 'Pangyo'],28078.138286781214,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],23269.58169410332,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",26768.05586815857
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",98698.07200256192,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],22221.46586364162,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",21241.929288278443,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",16508.475873123614,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",26267.360327119022
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",106475.13518607563,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",29785.41489289768,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],25462.41257957921,3,['Pangyo' 'Jeongja' 'Migeum'],27127.173521734432,4,['Jeongja' 'Migeum' 'Dongcheon'],5181.777455017076
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",112918.30464211304,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],19878.320896221645,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],14959.315348722064,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],30804.03179371118,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],39376.6967871919
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",119174.17472330654,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],24093.250366880813,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],28785.15466566242,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],27879.98353114417,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],23803.56393454867
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",119348.5043624948,1,['Jeongja' 'Migeum' 'Dongcheon'],17737.297966857936,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],26696.379248072823,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],30080.701972589603,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],32324.803528171855
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",123007.1271573021,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",8799.110137263448,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",23872.37149770844,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],59041.304568032974,4,['Pangyo' 'Jeongja' 'Migeum'],22981.144872066245
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",124330.71218180201,1,['Migeum' 'Jeongja' 'Pangyo'],13143.088128614636,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],15680.26826854837,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",50532.84593944776,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",14921.094095947328
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",127917.14196773573,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],11523.190085572583,True,2,['Dongcheon' 'Migeum' 'Jeongja'],15650.878800636336,3,['Migeum' 'Jeongja' 'Pangyo'],28557.534773117386,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],54979.357396018226
0,0,"['Gwanggyo', 'Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum']",153019.75221967458,1,['Gwanggyo Jungang' 'Sanghyeon' 'Seongbok'],25386.222349408818,True,2,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],25232.758642615998,3,['Seongbok' 'Suji-gu Office' 'Dongcheon'],12738.606406268695,4,['Suji-gu Office' 'Dongcheon' 'Migeum'],18183.341494197924
