query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,1,"['Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon']",39654.53701862339,1,['Jeongja' 'Migeum' 'Dongcheon'],4045.100221277264,True,2,['Migeum' 'Dongcheon' 'Suji-gu Office'],3905.7615401102726,3,['Dongcheon' 'Suji-gu Office' 'Seongbok'],6491.9314850997725,4,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],5736.482089642433
0,0,"['Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan']",73785.49486545948,1,['Suji-gu Office' 'Dongcheon' 'Migeum'],13084.57334001066,True,2,['Dongcheon' 'Migeum' 'Jeongja'],13411.365699936816,3,['Migeum' 'Jeongja' 'Pangyo'],18824.45790601487,4,['Jeongja' 'Pangyo' 'Cheonggyesan'],7298.697569860502
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",86608.63288676414,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],13703.68403171867,True,2,['Pangyo' 'Jeongja' 'Migeum'],23524.675623884992,3,['Jeongja' 'Migeum' 'Dongcheon'],7999.498174947168,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],17423.857635629338
0,1,"['Gangnam', 'Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum']",92495.86663244193,1,"['Yangjae' ""Yangjae Citizen's Forest"" 'Cheonggyesan']",9247.59054121869,True,2,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",17330.64884557892,3,['Cheonggyesan' 'Pangyo' 'Jeongja'],25236.82224490571,4,['Pangyo' 'Jeongja' 'Migeum'],18194.851663903297
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",101926.749908945,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],17207.2192503065,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],20309.491254014036,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],24800.444449017603,4,['Dongcheon' 'Migeum' 'Jeongja'],15075.41050638986
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",102422.38416345492,1,['Dongcheon' 'Migeum' 'Jeongja'],2344.8438210913637,True,2,['Migeum' 'Jeongja' 'Pangyo'],24588.413049060786,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],45002.21634924562,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",12215.548200131085
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",102772.12531061168,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],17142.728154075496,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],15508.292614492368,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],30176.3502160045,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],33037.04522795787
0,0,"['Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae']",102807.12261837063,1,['Migeum' 'Jeongja' 'Pangyo'],16811.033520858557,True,2,['Jeongja' 'Pangyo' 'Cheonggyesan'],17358.65407162696,3,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",34186.89935497903,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",26777.798170524078
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",105454.71976074802,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],44642.73097854533,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",17486.091005150145,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",11552.137052423897,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",10946.667896406765
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",111594.07967844048,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],20731.235143984395,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],22239.112589154916,3,['Dongcheon' 'Migeum' 'Jeongja'],21192.837650398098,4,['Migeum' 'Jeongja' 'Pangyo'],17986.240918260188
