query_idx,reverse_tf,location,DTW_dist,query_idx_1,location_1,DTW_dist_1,validity,query_idx_2,location_2,DTW_dist_2,query_idx_3,location_3,DTW_dist_3,query_idx_4,location_4,DTW_dist_4
0,0,"['Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo']",59321.38039209821,1,['Seongbok' 'Suji-gu Office' 'Dongcheon'],6532.516404561324,True,2,['Suji-gu Office' 'Dongcheon' 'Migeum'],5122.02180347265,3,['Dongcheon' 'Migeum' 'Jeongja'],6244.939981406578,4,['Migeum' 'Jeongja' 'Pangyo'],35688.3797102993
0,1,"['Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok']",97495.44416416637,1,['Pangyo' 'Jeongja' 'Migeum'],15244.94420684807,True,2,['Jeongja' 'Migeum' 'Dongcheon'],17651.501070149476,3,['Migeum' 'Dongcheon' 'Suji-gu Office'],20629.48899863344,4,['Dongcheon' 'Suji-gu Office' 'Seongbok'],35920.12247446543
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', 'Yangjae']",103798.66931391454,1,['Dongcheon' 'Migeum' 'Jeongja'],7537.852830880271,True,2,['Migeum' 'Jeongja' 'Pangyo'],28241.742275628563,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],28342.8682498089,4,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",26045.468262232727
0,0,"['Gwanggyo Jungang', 'Sanghyeon', 'Seongbok', 'Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja']",109980.75173209238,1,['Sanghyeon' 'Seongbok' 'Suji-gu Office'],27299.780600823084,True,2,['Seongbok' 'Suji-gu Office' 'Dongcheon'],19163.590774069668,3,['Suji-gu Office' 'Dongcheon' 'Migeum'],20739.78041369213,4,['Dongcheon' 'Migeum' 'Jeongja'],13503.019419749753
0,1,"[""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office']",112366.42116398098,1,['Cheonggyesan' 'Pangyo' 'Jeongja'],38978.79358471322,True,2,['Pangyo' 'Jeongja' 'Migeum'],29490.979502593884,3,['Jeongja' 'Migeum' 'Dongcheon'],7813.737467785424,4,['Migeum' 'Dongcheon' 'Suji-gu Office'],25088.79034161702
0,0,"['Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest"", 'Yangjae', 'Gangnam']",115039.62851265965,1,['Jeongja' 'Pangyo' 'Cheonggyesan'],21921.440401132437,True,2,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",22199.862804780914,3,"['Cheonggyesan' ""Yangjae Citizen's Forest"" 'Yangjae']",19191.1117636224,4,"[""Yangjae Citizen's Forest"" 'Yangjae' 'Gangnam']",37362.79825844649
0,1,"['Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang', 'Gwanggyo']",116696.65277551123,1,['Dongcheon' 'Suji-gu Office' 'Seongbok'],20963.577566597025,True,2,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],15598.808855223802,3,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],33891.51384950996,4,['Sanghyeon' 'Gwanggyo Jungang' 'Gwanggyo'],38716.69452266264
0,1,"['Yangjae', ""Yangjae Citizen's Forest"", 'Cheonggyesan', 'Pangyo', 'Jeongja', 'Migeum', 'Dongcheon']",117259.771517333,1,"[""Yangjae Citizen's Forest"" 'Cheonggyesan' 'Pangyo']",31547.307899639407,True,2,['Cheonggyesan' 'Pangyo' 'Jeongja'],23504.70378048393,3,['Pangyo' 'Jeongja' 'Migeum'],28605.366382612792,4,['Jeongja' 'Migeum' 'Dongcheon'],11580.767674069775
0,0,"['Suji-gu Office', 'Dongcheon', 'Migeum', 'Jeongja', 'Pangyo', 'Cheonggyesan', ""Yangjae Citizen's Forest""]",119144.15259891021,1,['Dongcheon' 'Migeum' 'Jeongja'],7537.852830880271,True,2,['Migeum' 'Jeongja' 'Pangyo'],28241.742275628563,3,['Jeongja' 'Pangyo' 'Cheonggyesan'],28342.8682498089,4,"['Pangyo' 'Cheonggyesan' ""Yangjae Citizen's Forest""]",41390.951547228404
0,1,"['Jeongja', 'Migeum', 'Dongcheon', 'Suji-gu Office', 'Seongbok', 'Sanghyeon', 'Gwanggyo Jungang']",126100.28544454055,1,['Migeum' 'Dongcheon' 'Suji-gu Office'],23611.2749372079,True,2,['Dongcheon' 'Suji-gu Office' 'Seongbok'],26491.33587868243,3,['Suji-gu Office' 'Seongbok' 'Sanghyeon'],30810.45195308678,4,['Seongbok' 'Sanghyeon' 'Gwanggyo Jungang'],29499.692547903443
