idx,x,y,z
0,42.66205,-6.70471,35.17456
1,42.66205,-5.65491,35.17456
2,41.76178,-5.50537,35.3241
3,41.16211,-8.50525,35.62469
4,42.21191,-5.65491,36.6745
5,42.66205,-6.25458,37.42523
6,42.81158,-5.05524,37.57477
7,42.66205,-5.65491,36.9751
8,42.66205,-5.65491,36.9751
9,43.41125,-7.60498,36.82404
10,43.41125,-7.60498,36.82404
11,44.61212,-8.05511,37.7243
12,41.91132,-9.10492,36.9751
13,44.16199,-6.85425,36.82404
14,45.21179,-7.90405,36.52496
15,43.86139,-7.15485,35.77423
16,42.36145,-5.80444,35.3241
17,41.91132,-8.05511,34.42383
18,39.66217,-6.10504,34.57489
19,42.06238,-5.80444,35.02502
20,42.06238,-5.80444,35.02502
21,43.11218,-6.85425,35.3241
22,41.76178,-6.10504,35.77423
23,42.21191,-5.65491,36.22437
24,42.06238,-5.05524,36.52496
25,42.06238,-5.05524,36.52496
26,43.26172,-4.90417,35.92529
27,42.96112,-5.20477,34.87396
28,42.06238,-8.95538,34.57489
29,42.06238,-8.95538,34.57489
30,42.06238,-8.95538,34.57489
31,41.16211,-5.65491,34.87396
32,44.31152,-4.15497,34.87396
33,41.16211,-5.65491,34.87396
34,42.06238,-5.80444,34.57489
35,43.41125,-5.50537,34.27429
36,41.91132,-5.65491,34.12476
37,41.31165,-6.55518,33.82416
38,43.41125,-5.05524,33.82416
39,43.26172,-4.90417,34.12476
40,42.66205,-4.6051,34.12476
41,43.11218,-5.05524,34.27429
42,41.61224,-4.6051,34.42383
43,42.36145,-8.65479,35.77423
44,41.61224,-5.65491,35.92529
45,41.31165,-5.80444,36.52496
46,41.01105,-6.55518,36.52496
47,41.31165,-4.3045,37.57477
48,41.31165,-4.3045,37.57477
49,42.21191,-5.65491,36.9751
50,42.21191,-5.65491,36.9751
51,40.86151,-7.00531,36.6745
52,41.31165,-5.50537,36.52496
53,42.81158,-5.80444,35.77423
54,37.4115,-5.95398,35.62469
55,39.81171,-6.25458,35.17456
56,39.51111,-7.30438,35.17456
57,37.86163,-6.85425,35.02502
58,39.81171,-6.25458,35.17456
59,42.66205,-3.5553,34.12476
60,39.66217,-5.05524,33.82416
61,40.86151,-5.65491,33.67462
62,38.91144,-5.50537,33.07495
63,43.71185,-4.15497,33.67462
64,42.36145,-4.00543,33.82416
65,43.86139,-2.9541,34.57489
66,43.26172,-5.95398,34.87396
67,43.86139,-3.70483,35.02502
68,45.66193,-4.6051,35.17456
69,45.21179,-4.3045,35.77423
70,45.66193,-4.6051,35.17456
71,45.06226,-4.15497,34.42383
72,44.61212,-4.6051,34.12476
73,44.01093,-3.85437,34.12476
74,45.06226,-4.15497,34.42383
75,44.61212,-4.6051,35.17456
76,44.16199,-3.70483,35.3241
77,45.06226,-5.95398,36.6745
78,45.06226,-5.95398,36.6745
79,44.61212,-5.95398,35.17456
80,45.66193,-4.15497,35.17456
81,45.06226,-4.6051,34.42383
82,45.06226,-3.85437,34.87396
83,43.71185,-5.65491,34.87396
84,45.06226,-3.85437,34.87396
85,44.46106,-6.10504,35.77423
86,44.46106,-2.9541,35.77423
87,44.46106,-6.10504,35.77423
88,44.16199,-4.00543,35.77423
89,44.91119,-3.2547,35.77423
90,44.46106,-6.10504,35.02502
91,45.06226,-5.95398,34.87396
92,45.06226,-5.95398,34.87396
93,45.06226,-5.95398,34.87396
94,43.86139,-5.80444,35.02502
95,47.16187,-5.20477,34.87396
96,44.46106,-5.80444,35.02502
97,44.16199,-6.55518,33.82416
98,44.16199,-6.55518,33.82416
99,44.16199,-6.55518,33.82416
100,42.36145,-4.75464,33.82416
101,42.36145,-4.75464,33.82416
102,41.76178,-6.55518,34.57489
103,41.01105,-7.60498,33.52509
104,42.21191,-4.90417,32.92389
105,41.01105,-7.60498,33.52509
106,41.01105,-7.60498,33.52509
107,42.96112,-6.25458,33.67462
108,44.31152,-5.20477,34.12476
109,44.46106,-5.80444,34.27429
110,44.46106,-5.80444,34.27429
111,41.91132,-7.00531,34.42383
112,44.61212,-5.95398,34.42383
113,41.91132,-7.00531,34.42383
114,41.91132,-7.00531,34.42383
115,44.61212,-5.95398,34.42383
116,42.96112,-5.95398,34.42383
117,44.46106,-6.10504,33.82416
118,45.21179,-5.05524,32.77435
119,44.46106,-4.3045,32.77435
120,44.46106,-4.3045,32.77435
121,45.21179,-6.10504,32.77435
122,44.46106,-4.3045,32.77435
123,45.21179,-6.10504,32.77435
124,45.66193,-7.30438,33.37402
125,45.66193,-7.30438,33.37402
126,45.06226,-8.80432,34.42383
127,44.61212,-9.10492,35.17456
128,46.2616,-5.80444,35.77423
129,46.2616,-5.80444,35.77423
130,46.41113,-6.70471,36.9751
131,46.56219,-9.25446,37.27417
132,45.51239,-6.10504,37.27417
133,46.11206,-10.60486,37.42523
134,46.86127,-7.15485,38.0249
135,44.61212,-9.10492,38.17444
136,46.2616,-8.65479,38.77411
137,46.11206,-9.55505,39.22424
138,45.36133,-8.80432,40.42511
139,46.86127,-7.90405,40.57465
140,45.51239,-7.15485,41.77399
141,45.961,-8.20465,42.07458
142,46.86127,-6.85425,43.12439
143,46.56219,-9.70459,43.57452
144,47.3114,-6.85425,44.32526
145,46.71173,-8.50525,44.47479
146,47.3114,-8.20465,45.37506
147,48.81134,-6.25458,45.67413
148,48.51227,-5.95398,46.72394
149,49.26147,-4.90417,46.72394
150,46.71173,-7.30438,47.17407
151,48.21167,-4.6051,47.77527
152,48.6618,-8.20465,48.37494
153,49.26147,-5.95398,49.72382
154,50.16174,-2.80457,51.22528
155,50.16174,-6.70471,51.97449
156,49.56207,-3.85437,52.27509
157,48.36121,-4.3045,52.57416
158,47.91107,-4.00543,53.32489
159,49.56207,-4.6051,53.77502
160,48.6618,-4.75464,54.37469
161,48.81134,-5.95398,55.27496
162,47.46094,-5.95398,56.4743
163,48.36121,-8.20465,56.62384
164,48.6618,-5.50537,57.37457
165,48.9624,-6.85425,58.42438
166,48.9624,-6.85425,58.42438
167,49.41101,-9.25446,59.17511
168,47.3114,-7.90405,59.62524
169,48.21167,-10.15472,60.07385
170,45.961,-14.95514,60.37445
171,48.21167,-14.80408,61.57379
172,43.41125,-19.60449,61.87439
173,44.31152,-17.65442,62.77466
174,45.21179,-19.60449,63.37433
175,40.56091,-25.45471,63.52386
176,39.51111,-24.40491,63.52386
177,37.1109,-25.00458,63.07526
178,37.7121,-24.70398,62.77466
179,33.06122,-27.40479,62.17499
180,31.71234,-27.70538,61.42426
181,31.11115,-25.75531,60.82458
182,27.211,-25.90485,58.42438
183,27.36206,-22.60437,57.97424
184,25.11139,-19.90509,53.92456
185,24.36218,-14.95514,51.37482
186,24.51172,-10.15472,47.77527
187,25.41199,-8.20465,45.37506
188,26.16119,-0.85449,42.07458
189,28.26233,2.74506,39.52484
190,29.46167,6.04553,38.17444
191,39.81171,8.89587,37.7243
192,39.81171,8.89587,37.7243
193,42.06238,7.69501,38.77411
194,41.91132,7.09534,40.42511
195,44.61212,6.04553,43.42499
196,44.16199,7.24487,46.12427
197,40.56091,6.04553,47.47467
198,36.51123,7.69501,49.12415
199,36.51123,7.69501,49.12415
200,36.51123,7.69501,49.12415
201,37.26196,12.64496,49.57428
202,36.51123,9.79462,49.57428
203,39.36157,10.09521,49.87488
204,37.86163,9.49554,51.07422
205,37.7121,8.89587,51.97449
206,37.7121,6.04553,53.47443
207,34.56116,1.84479,54.97437
208,30.66101,0.19531,55.4245
