idx,x,y,z
0,-0.35501,-0.06071,0.0376
1,-0.12704,-0.07457,0.13667
2,-0.08231,0.02876,0.1207
3,-0.16113,-0.12144,0.17395
4,-0.04608,-0.1566,0.17395
5,0.06577,-0.11292,0.15051
6,0.01996,-0.29295,0.02055
7,0.07962,-0.11505,-0.08704
8,0.24155,0.09268,-0.14882
9,0.27989,-0.0799,-0.11154
10,0.30972,0.0522,-0.17226
11,0.40027,0.049,-0.05614
12,0.43755,0.25992,0.142
13,0.25432,-0.08841,0.02695
14,0.21916,0.01172,0.11217
15,0.20212,-0.10652,0.05038
16,-0.00774,-0.12889,0.03653
17,0.02316,0.07457,-0.14563
18,-0.32732,0.6626,0.14093
19,-0.47646,-0.5518,0.04932
20,-0.41893,0.06499,0.32416
21,-0.15793,-0.02663,0.12282
22,-0.02585,0.01918,-0.03484
23,0.00505,0.18216,-0.09982
24,0.18935,0.32384,-0.168
25,0.1936,0.20773,-0.00821
26,0.22876,0.17897,-0.05721
27,0.30972,0.20241,0.05997
28,0.16803,0.21092,0.00565
29,-0.12491,-0.05859,-0.04762
30,-0.04927,-0.03409,0.01949
31,0.07962,-0.03728,-0.02632
32,0.07109,-0.07776,-0.00395
33,-0.00346,-0.01598,-0.0114
34,-0.05887,-0.06071,-0.07639
35,-0.08549,-0.00319,-0.01035
36,-0.11,-0.1012,-0.06573
37,0.03488,-0.05113,0.01309
38,0.01251,-0.1044,-0.05614
39,0.13927,-0.11612,-0.02205
40,0.04128,-0.02237,-0.08278
41,0.03914,-0.17577,-0.04337
42,0.05299,0.1044,-0.00821
43,-0.04182,0.04367,-0.06467
44,-0.01839,0.00426,-0.18716
45,0.13182,0.1747,-0.11687
46,0.21916,0.12463,-0.11473
47,0.2458,0.05859,-0.13603
48,0.12756,0.14914,-0.11366
49,0.21916,0.21838,-0.18716
50,0.34807,0.15446,-0.14243
51,-0.08443,-0.22371,-0.06253
52,-0.08549,-0.20879,0.00883
53,0.06258,-0.12357,-0.01779
54,0.05937,-0.05966,0.02908
55,-0.00667,0.04688,0.0408
56,-0.12704,0.00853,0.04825
57,-0.1899,-0.06924,0.00032
58,-0.07803,-0.01704,-0.04976
59,0.00079,-0.00107,-0.03804
60,0.07216,0.01065,0.01097
61,0.0157,0.02344,0.03546
62,-0.07271,0.11931,0.03441
63,0.06683,-0.09161,0.01416
64,0.21172,0.08415,0.01309
65,0.06577,-0.10226,-0.01779
66,0.0679,-0.01491,-0.01672
67,0.12756,0.09055,0.02588
68,0.00931,0.04262,-0.01247
69,-0.08443,0.00853,0.03014
70,-0.17604,-0.02983,0.0312
71,-0.03969,-0.05327,0.00565
72,0.00612,-0.07883,0.04932
73,-0.00986,-0.08308,0.03014
74,0.06044,-0.03409,0.05145
75,0.21704,-0.05432,0.04718
76,0.10518,0.03516,-0.02312
77,-0.00241,0.11185,-0.06573
78,-0.09615,-0.00746,-0.00288
79,-0.11426,-0.07883,-0.05934
80,-0.0056,-0.03941,-0.03058
81,0.02528,-0.04688,-0.04762
82,0.04128,-0.02451,-0.06999
83,0.03275,-0.00319,-0.04655
84,-0.01413,0.06924,-0.10728
85,-0.02797,0.11292,-0.01035
86,-0.00027,0.08522,-0.09343
87,0.23727,0.21732,-0.09129
88,0.17336,0.2301,-0.06041
89,0.05193,-0.07883,-0.09236
90,0.04979,0.04794,0.00351
91,-0.1377,0.00533,-0.03909
92,-0.11107,-0.13635,0.00032
93,-0.17285,-0.15765,-0.02525
94,-0.13023,-0.11931,-0.08171
95,-0.03543,0.02023,-0.00288
96,0.02528,-0.02237,-0.04762
97,-0.0791,-0.06818,-0.03804
98,-0.10893,-0.0948,0.01736
99,0.02528,0.06711,-0.02312
100,-0.01093,0.30573,0.02802
101,-0.11319,-0.09801,-0.11899
102,-0.04289,0.05539,-0.07745
103,-0.03329,-0.23969,0.03014
104,0.17763,-0.23755,0.13454
105,0.13821,-0.14061,0.19099
106,-0.16965,-0.14594,0.12921
107,-0.21013,0.1257,0.05357
108,-0.19841,0.2269,0.03973
109,-0.31453,-0.08096,0.02802
110,-0.19096,-0.00214,0.01523
111,-0.08231,0.01491,-0.05402
112,-0.03117,0.03516,-0.04869
113,0.07642,0.09587,-0.09982
114,0.0743,0.03835,-0.0423
115,0.09241,-0.06604,-0.0146
116,0.07109,-0.04581,0.02481
117,0.08708,-0.0522,0.04613
118,0.01038,-0.03409,0.0408
119,0.05086,0.00639,-0.01567
120,0.00186,-0.0309,-0.04443
121,-0.03329,-0.05327,-0.08704
122,0.09773,0.06924,-0.0945
123,0.02849,-0.05966,-0.13071
124,0.14993,0.03409,-0.03484
125,0.03381,0.01065,-0.05295
126,0.03914,0.03516,-0.05934
127,0.15952,0.18962,-0.02525
128,0.20532,0.14381,-0.03165
129,0.25325,0.18002,0.01097
130,0.23515,0.05966,-0.01672
131,0.19679,0.05646,-0.00395
132,0.21172,0.27058,0.03227
133,0.24155,0.27803,0.00458
134,0.19893,0.32597,0.05464
135,-0.00346,0.03728,-0.01779
136,-0.1068,0.5582,0.06104
137,-0.08549,0.60826,0.0898
138,-0.24954,0.39627,0.01842
139,-0.09508,0.08629,-0.01567
140,-0.19308,-0.1843,0.01523
141,-0.14728,-0.34409,0.10471
142,-0.31453,-0.71266,0.12282
143,-0.25061,-0.60187,0.17076
144,-0.17711,-0.46979,0.20378
145,-0.26765,-0.43675,0.07275
146,-0.0791,0.03409,0.14093
147,-0.20587,0.01811,0.07489
148,-0.17178,0.2269,0.03441
149,-0.02904,0.28656,0.04185
150,0.03168,0.34834,0.04825
151,0.14673,0.59015,0.00671
152,0.25113,0.47084,0.06955
153,0.30226,0.5614,0.02588
154,0.30652,0.25887,-0.00607
155,0.10413,0.00319,-0.11154
156,0.00291,-0.05006,-0.21487
157,0.11584,0.04048,-0.05827
158,0.21916,0.12357,-0.05934
159,0.18188,0.08736,-0.00075
160,0.21172,0.09055,-0.04762
161,0.30652,0.23969,0.0099
162,0.12756,-0.01279,-0.10941
163,-0.17392,-0.1321,-0.07852
164,-0.16859,-0.31851,-0.07213
165,-0.19841,-0.40161,-0.03804
166,-0.23357,-0.24287,0.02055
167,-0.35927,-0.29401,0.00565
168,-0.45407,-0.4325,-0.01247
169,-0.31453,-0.24927,-0.03697
170,-0.24422,-0.15553,0.07701
171,-0.17924,-0.10652,0.04718
172,-0.0578,-0.02344,0.10258
173,-0.06631,0.14807,0.04825
174,-0.02797,0.05539,0.03227
175,0.03914,0.1843,0.04399
176,0.0157,0.19601,0.01736
177,0.05511,0.17151,-0.00075
178,-0.02052,-0.0799,-0.00075
179,0.00079,-0.16725,0.00137
180,0.11264,-0.10866,0.02802
181,0.00291,-0.1779,-0.02951
182,0.06683,0.01172,-0.04016
183,0.06577,0.25992,-0.03697
184,-0.14728,-0.05432,-0.02419
185,-0.13344,-0.04581,0.01097
186,-0.03757,0.01279,0.00458
187,-0.00346,-0.00214,-0.03271
188,0.02103,0.0,-0.05402
189,-0.0088,0.00533,-0.03909
190,0.09453,0.03195,0.03441
191,-0.11426,-0.17897,0.03546
192,0.06258,0.0948,0.03973
193,-0.02371,0.08096,0.00777
194,-0.08443,0.16618,0.0589
195,-0.19734,-0.24501,-0.0423
196,0.01677,-0.1257,-0.04016
197,0.22556,-0.18216,-0.12219
198,0.21278,-0.01918,-0.02632
199,0.02956,-0.01279,-0.02739
200,-0.04927,0.01065,-0.04655
201,-0.15048,-0.1843,-0.03484
202,0.04233,-0.16937,-0.08597
203,0.18402,0.02876,-0.021
204,0.10306,0.03302,0.03546
205,-0.11746,-0.147,-0.02632
206,-0.03011,-0.01598,0.00565
207,-0.03969,0.11292,-0.04337
208,-0.0887,-0.0735,-0.07957
209,-0.08975,0.15126,0.02055
210,-0.13237,0.12677,-0.03909
211,-0.20906,-0.00746,-0.01779
212,-0.09082,-0.07243,-0.12965
213,0.14886,0.08308,-0.0114
214,0.30226,0.0948,-0.03484
215,0.28841,-0.0309,-0.06041
216,0.22983,0.00214,-0.01779
217,0.18721,0.07564,-0.01672
218,0.05193,-0.06071,0.00244
219,-0.02052,-0.01918,0.03441
220,-0.1068,-0.19601,0.05145
221,-0.08231,-0.07883,0.01416
222,-0.05141,-0.00214,0.00458
223,-0.06738,-0.03409,-0.02205
224,-0.02797,0.0213,-0.03909
225,-0.01413,-0.03409,-0.00928
226,-0.05354,-0.10973,0.00351
227,0.03807,0.01065,-0.01672
