idx,x,y,z
0,0.03098,0.04826,-0.00046
1,-0.00206,-0.06146,-0.04094
2,0.01393,-0.04547,-0.01643
3,0.02458,-0.054,-0.04626
4,0.0544,0.04401,-0.00471
5,0.10127,-0.00394,0.007
6,-0.00632,0.01099,0.0038
7,-0.02869,-0.02631,-0.00153
8,-0.02229,-0.01884,-0.02815
9,-0.02869,0.03122,-0.05052
10,0.03098,0.02057,-0.02176
11,-0.01164,0.01524,0.01019
12,0.03949,0.00034,-0.00578
13,-0.01271,-0.03375,0.00594
14,0.00114,0.05252,0.02084
15,0.00859,-0.05186,-0.01857
16,-0.01697,0.00885,-0.01431
17,0.04375,0.04401,0.00912
18,-0.01057,0.00246,0.03043
19,0.04482,0.01099,0.00273
20,-0.00845,0.03654,0.01978
21,-0.01057,0.03868,0.04642
22,-0.03188,-0.02203,0.01552
23,-0.0255,0.0291,-0.00046
24,-0.02122,0.05786,0.02937
25,-0.05106,-0.02098,0.02084
26,0.01605,-0.04547,-0.00578
27,-0.02443,-0.01352,0.04747
28,-0.01697,-0.01884,0.02937
29,-0.00951,0.00139,0.02191
30,0.02031,-0.01884,-0.01643
31,-0.03082,-0.04121,-0.00685
32,-0.01057,0.00778,-0.01964
33,-0.01378,-0.00499,-0.04308
34,0.02458,0.01843,-0.06119
35,-0.03294,-0.03908,-0.03987
36,0.05121,0.02483,-0.03242
37,-0.01378,-0.02524,-0.0388
38,-0.03082,-0.05612,-0.04947
39,0.01073,0.06319,-0.03775
40,0.00859,0.03868,-0.00685
41,-0.00845,0.04187,0.03789
42,0.03416,0.05252,0.04002
43,-0.05319,-0.03375,0.05493
44,0.03098,0.06424,0.05386
45,8e-05,0.01205,-0.01538
46,-0.02655,-0.0231,-0.00578
47,-0.05212,-0.00394,0.00061
48,-0.05959,0.01843,-0.03136
49,-0.04041,-0.02843,-0.02922
50,0.02563,0.06531,-0.00899
51,-0.02443,-0.06146,-0.00471
52,-0.02122,0.03336,0.02191
53,0.00433,-0.01671,0.007
54,-0.0159,-0.02098,-0.00899
55,-0.03615,0.02589,0.03575
56,-0.03615,-0.00073,0.04642
57,-0.0681,0.03868,0.00806
58,-0.06596,-0.0018,0.01233
59,-0.01483,0.0504,0.01233
60,-0.03082,0.01738,0.01019
61,-0.02336,0.03761,0.01659
62,-0.02443,0.03122,0.0038
63,-0.0159,0.02377,0.007
64,0.0363,0.00459,-0.02496
65,-0.0159,0.00992,-0.00685
66,-0.02122,0.0195,-0.00578
67,-0.02869,0.01631,-0.00685
68,-0.02869,0.01418,-0.01006
69,0.00327,-0.0018,-0.04626
70,0.02458,0.04294,-0.02283
71,0.01498,-0.02098,0.01552
72,-0.02443,-0.06572,0.04214
73,0.06186,0.02164,0.08156
74,0.02991,-0.00394,0.04535
75,0.06718,0.05359,0.04428
76,0.03735,-0.03696,0.007
77,0.02991,-0.07851,-0.02176
78,0.02884,0.04082,-0.0239
