idx,x,y,z
0,-0.49806,8.58766,4.43034
1,-0.50285,8.63075,5.01215
2,-0.39032,8.50386,4.55963
3,-0.34483,8.38176,4.85652
4,-0.53159,8.3243,4.81581
5,-0.45735,8.52061,4.29149
6,-0.55553,8.48949,4.40163
7,-0.3185,8.68343,4.57401
8,-0.05034,8.59244,4.6985
9,-0.22513,8.50865,4.83498
10,-0.69917,8.57089,4.79187
11,-0.85959,8.57329,4.63147
12,-0.59143,8.5685,4.79906
13,-0.6441,8.56371,4.47585
14,-0.41426,8.58766,4.99777
15,-0.54355,8.53259,4.44472
16,-0.59143,8.58766,4.96664
17,-0.57707,8.57089,4.41838
18,-0.54594,8.59483,4.82779
19,-0.50525,8.53499,4.58119
20,-0.73509,8.55653,4.495
21,-0.42384,8.62357,4.62189
22,-0.52919,8.49188,4.52133
23,-0.4382,8.53737,4.66498
24,-0.61537,8.36259,4.58357
25,-0.18921,8.55653,5.0289
26,-0.50285,8.53259,4.53809
27,-0.35202,8.60202,4.75836
28,-0.3161,8.48471,4.76553
29,-0.04794,8.50386,4.79427
30,0.05022,8.51105,4.68892
31,-0.16287,8.50865,4.73203
32,-0.24667,8.58766,4.71046
33,-0.37836,8.5302,4.74159
34,-0.38792,8.55174,4.71286
35,-0.64171,8.42245,4.75357
36,-0.49567,8.41048,4.8206
37,-0.58186,8.50146,4.35373
38,-0.58904,8.55174,4.91876
39,-0.68959,8.60442,4.7823
40,-0.63454,8.51105,4.59315
41,-0.53876,8.5661,4.94749
42,-0.17245,8.46315,4.51654
43,-0.14612,8.4416,4.74878
44,-0.01443,8.43921,4.77751
45,-0.1102,8.58287,4.52612
46,-0.37357,8.55893,4.57401
47,-0.30652,8.55653,4.7368
48,-0.35202,8.47752,4.81821
49,-0.50046,8.41766,5.04326
50,-0.46214,8.50626,4.79666
51,-0.4382,8.50865,4.72484
52,-0.32089,8.43204,5.00975
53,-0.00246,8.37697,4.69371
54,-0.21315,8.33148,4.91399
55,-0.22273,8.42485,4.56442
56,-0.06471,8.42485,4.7392
57,0.13879,8.35303,4.84933
58,0.12923,8.36499,4.99777
59,0.19626,8.38414,4.99298
60,0.14838,8.4081,4.91399
61,0.25372,8.46555,4.91876
62,0.3423,8.36259,5.0289
63,0.33751,8.34105,5.21565
64,0.42371,8.31711,4.76314
65,0.14598,8.33626,4.93074
66,0.5123,8.3578,4.85652
67,0.35428,8.35063,5.05284
68,0.26329,8.32669,5.11749
69,0.24414,8.26923,5.08636
70,-0.15329,8.34584,5.17494
71,-0.17963,8.46075,4.69371
72,-0.2299,8.38414,5.38324
73,0.05499,8.37218,5.09593
74,0.34709,8.29796,5.01454
75,0.22499,8.3578,5.07678
76,0.36145,8.30753,4.68652
77,0.37822,8.36978,4.99777
78,0.22739,8.37697,4.54288
79,0.21062,8.38414,4.95468
80,0.10767,8.41766,4.63625
81,0.304,8.51582,5.05524
82,0.66074,8.30992,5.18213
83,0.74931,8.3243,5.17494
84,0.30161,8.33386,4.65781
85,0.51707,8.34584,4.85652
86,0.51707,8.40331,4.56203
87,0.30879,8.37936,4.66737
88,0.4668,8.444,4.55486
89,0.11964,8.34344,4.9451
90,0.20822,8.41287,4.9427
91,0.50272,8.38414,5.10791
92,0.5482,8.41048,4.97623
93,0.32315,8.35063,4.83018
94,0.45963,8.4416,4.79906
95,0.50511,8.38654,4.86609
96,0.74214,8.39372,5.10072
97,0.6368,8.38414,4.84694
98,0.61285,8.43442,5.08397
99,0.53145,8.33386,4.87088
100,0.58412,8.35303,5.00735
101,0.27527,8.34584,4.72723
102,0.3423,8.43442,4.78708
103,0.16513,8.33626,4.9068
104,0.39258,8.27881,5.19888
105,0.3447,8.25964,5.25635
106,0.39258,8.34824,4.9451
107,0.56258,8.38893,4.94989
108,0.47638,8.34584,4.99777
109,0.4285,8.29796,5.16058
110,0.49553,8.30515,5.03848
111,0.304,8.30515,5.06721
112,0.38301,8.34344,5.00975
113,0.17232,8.3195,5.03848
114,0.14838,8.30992,5.10312
115,0.16753,8.29077,4.94031
116,0.18907,8.29796,5.07678
117,0.20105,8.28358,4.79666
118,-0.15089,8.32909,4.80145
119,-0.10541,8.46075,5.05045
120,0.11964,8.36978,5.16777
121,0.19386,8.30035,4.96904
122,0.13161,8.30753,5.02411
