idx,x,y,z
0,-21.36497,-26.73416,-33.73642
1,-20.29648,-26.4904,-33.13618
2,-19.79027,-26.94035,-32.34863
3,-18.77766,-26.97792,-32.42378
4,-18.1963,-25.90923,-31.09226
5,-18.38398,-24.72782,-30.49221
6,-19.00272,-23.60287,-29.89235
7,-19.26517,-23.05908,-29.61121
8,-21.51508,-20.34035,-26.76105
9,-22.8838,-18.50281,-24.52965
10,-23.59638,-15.59658,-22.80483
11,-24.19643,-13.62801,-21.51108
12,-24.89014,-12.55913,-19.35482
13,-25.86517,-11.50894,-17.59205
14,-26.84002,-9.97143,-14.91108
15,-27.85244,-7.89032,-10.87971
16,-28.67756,-6.05297,-6.81095
17,-28.92132,-4.85287,-3.67966
18,-29.76475,-4.25262,-0.51117
19,-30.83344,-4.38423,2.35767
20,-31.28357,-5.02186,5.02033
21,-32.42741,-6.93436,7.36389
22,-34.45244,-8.22792,7.96394
23,-36.55243,-9.07154,8.5638
24,-38.40904,-9.44691,8.33893
25,-40.77129,-10.74047,7.58877
26,-42.19627,-11.94038,6.97002
27,-43.97755,-12.40921,6.37016
28,-44.42749,-12.54044,6.23894
29,-47.35279,-14.58397,5.95779
30,-48.47755,-16.36543,4.30756
31,-48.90881,-18.55927,2.03896
32,-49.65878,-20.00313,1.08261
33,-50.40874,-20.09678,0.01373
34,-50.18387,-19.85321,-0.60482
35,-50.50259,-20.2282,-1.14861
36,-51.15891,-20.35942,-1.05476
37,-50.84038,-19.36569,-1.017
38,-50.65269,-18.44673,-0.52986
39,-51.55258,-18.05286,-0.30479
40,-51.38397,-18.07175,-0.24853
41,-51.30901,-18.12782,-0.86765
42,-52.00272,-17.67788,-1.1488
43,-52.58389,-17.67788,-1.52359
44,-52.47116,-17.65919,-0.811
45,-52.86484,-17.65919,-0.56705
46,-52.48966,-17.84668,-1.07346
47,-51.7025,-17.82799,-2.10495
48,-51.45893,-17.8093,-2.21748
49,-52.39639,-18.54038,-2.98595
50,-52.19021,-18.18409,-2.61116
51,-49.34025,-17.39674,-1.59836
52,-48.45886,-16.87164,-0.9798
53,-47.78366,-16.70265,-1.42994
54,-48.4024,-17.28401,-2.1986
55,-47.07108,-17.73415,-3.2486
56,-43.84613,-16.49685,-3.69854
57,-41.85886,-16.34693,-4.39224
58,-39.90879,-15.84034,-5.02968
59,-36.89041,-14.11533,-5.74226
60,-34.19018,-11.60297,-6.00471
61,-31.71501,-8.50906,-5.36728
62,-29.97131,-5.52788,-4.09222
63,-29.16508,-1.59054,-2.89211
64,-28.95889,1.67198,-1.61724
65,-28.69625,4.16565,0.20161
66,-28.13377,4.84066,1.68285
67,-27.40231,5.6284,2.35786
68,-27.28996,5.64709,2.65789
69,-26.33362,6.92215,4.58889
70,-26.44634,6.94046,5.30167
71,-26.29604,8.17833,6.6515
72,-27.36492,8.96587,7.42035
73,-30.0087,8.21533,8.61988
74,-31.95877,7.91588,8.76999
75,-35.61497,6.09722,8.63895
76,-38.44624,3.49064,8.0204
77,-40.62138,0.50926,6.57654
78,-41.87737,-2.45304,4.45747
79,-41.84036,-4.75922,2.61993
80,-42.00916,-6.50291,1.04542
81,-42.309,-7.0467,-0.21114
82,-42.29012,-6.89678,-1.20487
83,-42.40265,-5.86548,-1.24207
84,-43.30273,-4.92783,-1.54209
85,-43.95866,-3.99055,-2.10438
86,-44.55853,-2.82784,-2.70481
87,-45.36495,-2.26517,-4.31747
88,-45.47729,-1.75896,-4.67377
89,-45.79639,-0.82188,-8.21743
90,-45.25242,0.43449,-10.16731
91,-43.69621,1.48468,-10.89859
92,-42.88998,2.87228,-11.40461
93,-43.20908,3.67813,-11.89232
94,-43.8839,3.95966,-12.73613
95,-44.97147,3.43456,-13.28011
96,-45.92781,1.52206,-14.31141
97,-47.10884,-0.48428,-14.36729
98,-49.24641,-3.9156,-15.13577
99,-50.08984,-8.35934,-15.77339
100,-50.05245,-13.55324,-17.06715
101,-49.75281,-17.45319,-19.37332
102,-48.7402,-20.54672,-20.72353
103,-46.94023,-22.17808,-21.30508
104,-46.22746,-22.15939,-20.92991
105,-46.18988,-21.48438,-20.21732
106,-46.94004,-21.1092,-19.95487
107,-47.14622,-21.89674,-20.04871
108,-47.14622,-21.89674,-20.04871
109,-46.07735,-22.89047,-22.99252
110,-44.09008,-21.84067,-22.71118
111,-41.59641,-19.17801,-21.77353
112,-39.43996,-16.19663,-20.47958
113,-38.82103,-15.74669,-20.31097
114,-38.82103,-15.74669,-20.31097
115,-38.82103,-15.74669,-20.31097
116,-38.82103,-15.74669,-20.31097
117,-35.14595,-8.58421,-20.47997
118,-35.14595,-8.58421,-20.47997
119,-35.14595,-8.58421,-20.47997
120,-35.14595,-8.58421,-20.47997
121,-28.22742,0.11559,-20.01114
122,-28.00255,1.91593,-18.62354
123,-27.42157,3.65982,-17.47952
124,-26.12762,5.34725,-16.46709
125,-23.46516,7.39079,-13.56068
126,-22.50881,10.466,-10.07347
127,-22.56489,14.75964,-6.94275
128,-24.23382,16.3908,-3.67966
129,-26.37138,17.38453,-0.26741
130,-27.96497,19.46602,3.31383
131,-30.60875,21.09737,5.90115
132,-34.0023,21.30337,7.43885
133,-37.92076,19.46583,7.04517
134,-39.85214,18.43472,7.62634
135,-42.58976,16.70952,7.3637
136,-45.27111,14.85329,5.17006
137,-48.83385,12.0409,2.02026
138,-50.76504,9.80968,-1.24245
139,-53.05252,7.67212,-3.94249
140,-54.88987,4.57821,-6.51112
141,-55.54619,0.20981,-8.34846
142,-56.09016,-5.8466,-12.2673
143,-54.27132,-11.92169,-15.94238
144,-50.76523,-15.3904,-18.22968
145,-47.39037,-16.87164,-18.67943
146,-43.82763,-17.02175,-17.57355
147,-41.9714,-15.97195,-15.99865
148,-41.72764,-15.63435,-15.5674
149,-45.21503,-15.35301,-11.51714
150,-48.42129,-17.02194,-11.2545
151,-51.45893,-18.44692,-11.61098
152,-52.78988,-20.26558,-12.96101
153,-52.82745,-22.34669,-14.23588
154,-49.84646,-22.4781,-15.15484
155,-45.92781,-19.8719,-15.52982
156,-41.57772,-14.75296,-14.31103
157,-37.47139,-7.29027,-11.62987
158,-35.42747,-0.22163,-9.13601
159,-34.19018,6.50959,-5.87349
160,-33.68397,12.7346,-1.76716
161,-34.75266,17.0845,1.45779
162,-38.87749,19.12823,3.55778
163,-43.77136,18.73474,3.91369
164,-47.3341,17.00974,3.20148
165,-50.27733,13.25951,1.12019
166,-51.57127,10.69088,0.53883
167,-52.15244,8.77838,-1.31721
168,-52.50854,8.36582,-1.80473
169,-52.50854,8.36582,-1.80473
170,-53.33385,6.65932,-3.32355
171,-54.88987,6.17218,-4.89864
172,-56.25877,6.34098,-6.90479
173,-57.27139,6.32229,-7.99217
174,-57.28989,6.8285,-7.48596
175,-57.17735,6.86588,-6.07967
176,-58.30269,5.70335,-5.77965
177,-59.82132,2.70329,-7.39231
178,-59.46503,-0.07172,-8.77972
179,-58.02135,-5.34039,-11.53603
180,-57.04651,-9.2968,-13.16738
181,-54.87118,-11.75308,-14.57367
182,-54.02775,-13.98411,-15.86742
183,-53.46527,-13.6467,-15.19241
184,-53.82156,-12.44678,-12.86755
185,-54.79641,-12.16545,-9.4923
186,-56.14643,-12.80289,-7.09229
187,-59.54037,-14.41555,-5.94845
188,-59.95274,-14.75296,-5.87349
189,-58.9962,-17.82799,-9.28612
190,-56.20251,-17.41543,-13.18607
191,-52.49023,-14.54659,-15.88612
192,-49.35894,-11.0405,-17.2924
193,-48.28987,-7.64675,-17.4799
194,-47.48363,-5.43404,-17.94853
195,-46.05885,-5.26524,-18.58597
196,-45.08381,-4.83398,-20.21713
197,-45.14027,-3.69072,-20.79868
198,-46.47141,-4.49696,-21.64249
199,-48.30875,-7.87182,-22.87979
200,-47.61486,-10.29072,-24.39823
201,-45.85228,-9.63421,-25.16727
202,-43.17131,-6.52161,-25.61741
203,-41.78391,-1.32809,-24.26739
204,-42.25254,3.49064,-21.52996
205,-44.33365,6.79054,-18.60485
206,-48.64616,6.24695,-16.84208
207,-52.78988,2.92835,-18.06087
208,-52.78988,2.92835,-18.06087
209,-56.67133,-0.18425,-25.97351
210,-58.69617,4.01573,-29.64859
211,-64.67762,8.00953,-31.18591
212,-73.50864,6.11553,-32.55501
213,-79.84619,-2.00291,-37.41112
214,-79.67739,-7.81536,-43.84232
215,-75.62752,-11.2278,-48.94218
216,-71.97132,-12.87785,-49.786
217,-68.80264,-13.36536,-48.41747
218,-65.68985,-14.62154,-45.64247
219,-62.89635,-16.02802,-42.39883
220,-58.32138,-14.90269,-39.62345
221,-54.15878,-11.07769,-35.02979
222,-51.30882,-6.93436,-30.09853
223,-49.99619,-2.54688,-25.76733
224,-51.55258,0.35954,-22.16721
225,-53.20263,-2.52781,-22.1487
226,-50.72746,-6.40926,-26.47991
227,-44.61479,-3.84064,-28.54233
228,-42.04636,4.4281,-25.20485
229,-42.17758,6.19068,-23.98605
230,-48.13995,10.466,-15.32364
231,-49.54624,7.20329,-16.63609
232,-45.92743,3.60317,-19.2234
233,-40.26508,4.29707,-21.77372
234,-36.83395,8.47836,-21.54903
235,-35.67142,12.28466,-21.54865
236,-35.35252,13.42831,-21.90495
237,-36.21502,11.70349,-22.12982
238,-37.82749,9.22852,-20.31136
239,-39.72149,6.847,-18.06126
240,-41.7841,5.75962,-16.82358
241,-42.68379,5.57232,-15.88612
242,-44.01512,5.29079,-14.8735
243,-46.71497,4.37183,-14.5359
244,-47.87731,1.52187,-15.06119
245,-47.25876,-1.62792,-16.01753
246,-46.134,-4.17786,-16.14857
247,-46.1525,-7.44038,-16.07342
248,-46.99612,-10.81543,-18.24818
249,-47.01481,-11.54671,-18.96076
250,-43.19019,-16.04671,-25.99258
251,-39.68353,-15.14664,-28.82366
252,-35.80227,-10.66551,-28.31745
253,-34.30233,-2.90298,-23.91109
254,-36.49616,4.31557,-16.2611
255,-41.24012,8.2346,-11.0672
256,-46.09642,8.49724,-9.6983
257,-47.67132,7.7282,-10.84213
258,-48.10257,6.71577,-13.72986
259,-46.54636,6.22826,-19.97356
260,-46.60263,7.29694,-23.66753
261,-47.48383,4.89693,-26.3298
262,-45.08381,-2.82803,-29.53606
263,-36.66534,-8.69656,-31.26087
264,-31.64024,-6.63414,-27.94209
265,-36.29017,1.59721,-17.76104
266,-51.08376,0.52872,-12.21123
267,-59.98974,-12.54025,-15.06081
268,-57.25231,-22.29042,-22.24236
269,-55.84602,-22.94674,-23.25478
270,-46.8277,-18.20297,-23.94848
271,-46.84658,-11.903,-21.96121
272,-50.9716,-6.05297,-19.50493
273,-53.27759,-4.02794,-17.94834
274,-54.27113,-3.78418,-16.992
275,-54.9839,-2.50912,-15.09876
276,-55.5088,-1.55315,-13.24253
277,-56.01482,-2.24667,-12.15496
278,-55.62096,-2.64015,-12.71725
279,-54.75864,-3.35293,-14.46095
280,-54.4775,-2.30293,-14.63013
281,-53.53985,-1.53408,-14.40506
282,-52.565,-0.18406,-13.76762
283,-51.55277,1.91555,-11.81755
284,-52.58369,4.01573,-8.66718
285,-53.52154,4.87843,-7.52354
286,-55.24654,4.67243,-7.89852
287,-56.65245,2.83451,-9.66091
288,-56.14643,0.30327,-12.41722
289,-56.14643,0.30327,-12.41722
290,-53.10879,-4.00906,-18.24856
291,-50.69046,-4.90913,-21.07983
292,-48.68374,-4.42162,-21.41724
293,-48.51494,-1.92795,-19.37351
294,-49.15237,1.95332,-15.9235
295,-50.01526,5.64709,-11.94839
296,-50.93403,8.5535,-8.17986
297,-51.45893,9.26571,-5.23605
298,-51.66531,9.13448,-5.25455
299,-50.99049,7.93476,-6.69842
300,-50.87776,6.37856,-9.96094
301,-51.81541,4.14753,-13.48629
302,-53.33366,1.78471,-15.75489
303,-54.98371,-0.52166,-18.19229
304,-55.05886,-2.60296,-19.0361
305,-53.09029,-3.52192,-16.22334
306,-48.87142,-3.78399,-10.97355
307,-44.22131,-4.32796,-4.76742
308,-40.30247,-5.56545,0.20142
309,-35.97145,-5.11551,1.62659
310,-34.73415,-2.47173,0.18291
311,-36.9276,0.80967,-2.0298
312,-40.71503,4.82216,-4.33598
313,-44.70844,7.27825,-6.97956
314,-47.46494,7.57847,-10.11086
315,-49.73373,7.05338,-12.77332
316,-52.62146,5.29079,-13.44852
317,-55.97744,1.84097,-11.62949
318,-59.1835,-3.65257,-9.3235
319,-61.32107,-11.43417,-6.66103
320,-60.40249,-19.51561,-3.00503
321,-57.68394,-21.95301,1.51367
322,-50.59624,-17.6218,6.03275
323,-42.75894,-10.38399,7.25174
324,-32.2588,1.07231,2.30141
325,-29.59614,7.24087,-0.02327
326,-31.43349,10.22186,0.57659
327,-34.95846,10.57835,-1.16711
328,-39.28986,10.14729,-3.99857
329,-42.77744,9.94053,-8.31127
330,-44.42787,9.34067,-13.52367
331,-45.6089,7.16572,-15.2298
332,-43.45264,4.16565,-12.82978
333,-39.94637,2.45934,-10.82325
334,-37.86507,3.28465,-6.69861
335,-37.73384,4.16584,-0.1173
336,-37.67757,5.57213,4.53281
337,-37.60262,7.20329,6.8203
338,-37.82749,7.67193,6.89545
339,-38.27763,7.7282,5.6015
340,-39.19659,5.62859,5.05772
341,-39.34612,4.25968,5.99499
342,-40.7711,4.22211,7.25098
343,-43.39619,1.82228,7.40108
344,-44.46507,-2.77157,5.47009
345,-42.57145,-7.47776,1.73912
346,-38.5025,-10.02789,-1.63612
347,-33.77743,-9.46541,-3.4174
348,-29.18377,-8.078,-4.16737
349,-24.53384,-4.87156,-5.02949
350,-23.84014,-4.15916,-5.44205
351,-22.92118,1.91555,-3.15495
352,-25.63992,4.01573,-2.34871
353,-27.62775,6.56586,-2.47974
354,-29.69017,9.04083,-4.20475
355,-32.50275,10.76584,-5.53608
356,-34.37767,12.30335,-5.44224
357,-35.05268,13.70945,-4.59843
358,-36.60889,14.87198,-4.87976
359,-38.14621,14.87198,-5.8548
360,-38.74626,13.50327,-6.04248
361,-38.03387,9.77211,-5.96771
362,-36.06491,5.17826,-4.41132
363,-35.59628,1.05362,-1.05476
364,-37.37736,-0.54035,0.10796
365,-39.25228,-2.86541,-2.61078
366,-39.25228,-4.00906,-6.00452
367,-36.72142,-5.47161,-11.53603
368,-35.10895,-5.97801,-13.50498
369,-32.46517,-6.25916,-15.92369
370,-32.05261,-6.1842,-16.07361
371,-26.78375,0.71583,-13.41114
372,-24.04633,8.29086,-11.7424
373,-23.42758,18.15338,-11.64875
374,-25.71507,27.58446,-12.09888
375,-31.05907,33.62217,-13.74874
376,-34.6777,35.21595,-15.06119
377,-38.10883,32.87201,-15.84854
378,-41.22143,29.14066,-15.97977
379,-43.17131,22.18418,-15.64217
380,-43.49003,17.15927,-17.64832
381,-41.22124,14.49699,-19.59858
382,-37.32109,12.82825,-18.82973
383,-34.5274,11.64703,-16.29868
384,-33.14018,10.89706,-12.7924
385,-31.99654,11.15952,-10.59837
386,-30.77755,13.18436,-9.19228
387,-30.94616,16.61549,-7.99255
388,-32.09,18.6779,-6.92368
389,-32.48367,20.2158,-6.13594
390,-32.4461,20.60966,-5.8548
391,-32.95288,22.20325,-9.26723
392,-32.50275,21.49086,-12.17346
393,-30.42145,22.09091,-12.62379
394,-29.12769,25.72842,-13.29861
395,-31.07758,30.45311,-15.41748
396,-36.29017,32.57179,-17.40494
397,-42.72156,28.93429,-17.32979
398,-45.70236,21.02203,-17.36717
399,-43.37711,11.94725,-16.78581
400,-37.50877,3.92227,-14.31103
401,-31.15253,0.7719,-13.52367
402,-26.85871,1.46561,-15.92369
403,-24.30897,4.27818,-20.85457
404,-22.67742,8.77819,-25.26112
405,-22.15252,14.04705,-25.56133
406,-23.01521,18.94093,-21.66138
407,-25.77133,22.12811,-15.60497
408,-29.6339,22.76554,-11.79848
409,-33.49628,21.80958,-10.16712
410,-35.05268,21.00334,-9.77345
411,-38.55877,17.64698,-9.73606
412,-39.70261,15.69691,-10.48622
413,-39.0274,13.93471,-11.31115
414,-37.54616,10.95352,-10.74848
415,-34.82742,6.56586,-8.98609
416,-30.77755,3.09696,-6.81114
417,-27.40269,1.9722,-4.78592
418,-26.18351,3.60336,-3.13606
419,-27.15874,5.94711,-3.36113
420,-29.24023,8.30956,-4.74873
421,-30.70278,10.82211,-5.74245
422,-32.61528,14.02817,-7.01733
423,-33.42113,18.35938,-8.83598
424,-34.93996,23.40317,-11.36723
425,-36.64646,27.1534,-14.47983
426,-38.07163,29.14085,-15.60478
427,-38.82141,28.40958,-14.57348
428,-40.13386,25.09079,-11.68594
429,-40.13386,20.21561,-8.76122
430,-39.34612,17.34676,-7.22351
431,-37.17117,13.80329,-4.03614
432,-36.96499,12.95929,-2.33002
433,-36.14006,13.20343,-1.31741
434,-35.59628,13.12847,0.23918
435,-35.31513,13.76572,-0.1358
436,-34.05876,14.6471,-2.72331
437,-31.11515,15.20958,-5.47981
438,-28.95889,15.37838,-6.08006
439,-28.5841,15.95955,-5.51758
440,-29.59652,17.08469,-3.82957
441,-30.40257,17.47837,-0.90466
442,-30.12123,18.17207,1.72005
443,-28.80878,19.46583,4.92611
444,-29.08993,20.85323,7.92656
445,-29.70867,21.50936,8.3765
446,-29.37145,20.94707,7.30762
447,-31.28395,20.30945,5.2454
448,-33.36525,18.94112,1.96381
449,-34.80873,16.97197,-0.06123
450,-34.6962,16.37192,-0.73605
451,-35.68974,10.10952,-5.01099
452,-36.66515,8.12206,-6.84872
453,-36.08398,7.44686,-7.78618
454,-35.29663,7.18441,-8.14247
455,-35.16521,8.04729,-8.74233
456,-34.63993,8.77838,-10.69221
457,-33.27141,10.29739,-12.56733
458,-31.49033,11.98463,-12.24861
459,-30.19676,15.15312,-12.92343
460,-30.19657,17.96589,-13.95473
461,-31.18992,20.62836,-14.46114
462,-32.82127,23.30933,-15.66105
463,-33.79631,24.17221,-15.67974
464,-35.53982,22.33448,-16.56113
465,-35.42747,20.42217,-16.67366
466,-33.98361,19.54098,-16.31737
