idx,x,y,z
0,-1.62573,3.2821,9.30734
1,-1.78615,3.36111,8.59865
2,-2.57384,2.86072,8.783
3,-2.12611,3.09775,8.07912
4,-1.75742,3.85193,9.26424
5,-1.89388,3.80405,8.90033
6,-1.24026,3.48561,8.48134
7,-1.22589,3.08818,8.81892
8,-1.3073,1.51758,9.23312
9,-0.27061,2.71947,11.06229
10,0.83551,3.46646,10.71034
11,1.36462,4.16316,11.83801
12,1.75009,3.21028,9.6138
13,2.3271,3.35872,9.50127
14,3.22971,3.13127,9.23312
15,3.39731,3.18634,7.83012
16,3.60081,2.95889,7.23157
17,4.90086,1.86234,6.54204
18,6.87608,1.95811,6.92271
19,6.67018,2.05388,6.93707
20,9.05959,2.69792,6.85089
21,6.36372,3.04268,6.20445
22,5.09479,2.4585,5.94827
23,6.01178,2.5399,6.44867
24,6.71088,2.51357,4.85413
25,6.48103,2.16641,6.42711
26,6.56723,1.94135,6.86285
27,6.46428,2.30287,6.85089
28,6.06923,2.41061,6.65218
29,6.54808,2.28851,6.31938
30,6.50977,1.6756,7.34171
31,6.37329,1.94614,7.37761
32,6.30626,2.20711,6.92032
33,5.6694,2.02515,7.02087
34,5.5856,2.05388,7.35367
35,5.86333,1.95572,7.28185
36,6.27274,1.82404,6.29782
37,6.24879,1.8815,7.48296
38,6.42836,1.78334,7.31537
39,5.9615,1.74982,6.8437
40,5.39168,1.62532,6.99454
41,5.53532,1.95093,7.31297
42,5.80348,2.15683,7.94983
43,5.49223,2.09937,7.84927
44,5.70053,1.99641,7.42789
45,4.72369,2.21669,7.5045
46,4.73328,2.21429,7.4662
47,4.74524,2.08261,7.60266
48,4.74524,2.08261,7.60266
49,5.34859,2.24063,8.11263
50,5.04451,2.28133,7.8804
51,4.75961,2.13528,7.72478
52,4.90805,2.21669,7.64098
53,4.8434,2.21907,8.3688
54,4.78833,2.42497,8.43825
55,4.27837,2.51596,8.32332
56,4.0605,2.37709,8.20361
57,3.84741,2.46329,8.23953
58,3.32069,2.59258,8.21797
59,3.44998,2.63567,9.06792
60,3.82826,2.47047,8.37839
61,3.76123,2.44891,8.51247
62,3.62476,2.11852,8.94582
63,4.32864,2.56384,9.05116
