idx,x,y,z
0,-10.29753,-1.32434,0.67384
1,-10.29274,-1.20703,0.57808
2,-10.47231,-1.13998,0.55893
3,-10.53456,-0.91493,0.56372
4,-10.36456,-0.99634,0.50865
5,-10.38611,-1.10168,0.64751
6,-10.25204,-1.20224,0.67624
7,-10.25682,-1.25252,0.38176
8,-10.54173,-1.35068,0.41287
9,-10.31429,-1.2142,0.40091
10,-10.07248,-1.18787,0.70258
11,-10.12753,-1.37462,0.55174
12,-10.13472,-1.65474,0.5685
13,-10.37175,-1.36743,0.61877
14,-9.90248,-1.18069,1.07846
15,-10.35977,-1.26208,0.72652
16,-10.58484,-1.76967,0.00108
17,-10.9272,-1.30519,0.08966
18,-10.7644,-0.87184,0.45119
19,-10.27119,-0.81677,0.77679
20,-10.06529,-1.05618,0.97073
21,-10.06769,-1.27406,0.82707
22,-10.26401,-1.32913,0.69778
23,-10.36217,-1.23097,0.69539
24,-10.34302,-1.17351,0.78398
25,-10.2281,-1.22858,0.76962
26,-10.30232,-1.25491,0.77919
27,-10.34302,-1.22858,0.65948
28,-10.48666,-1.19745,0.6116
29,-10.3502,-1.22858,0.66428
30,-10.34781,-1.2142,0.66188
31,-10.28316,-1.27167,0.67145
32,-10.28555,-1.26688,0.69061
33,-10.27119,-1.25491,0.69539
34,-10.23048,-1.28603,0.68103
35,-10.32626,-1.3028,0.75285
36,-10.30472,-1.23337,0.68822
37,-10.41245,-1.22858,0.70976
38,-10.45316,-1.16153,0.68582
39,-10.36935,-1.10648,0.68822
40,-10.37654,-1.06577,0.70497
41,-10.39569,-1.12083,0.70497
42,-10.31189,-1.0921,0.69778
43,-10.31189,-1.0945,0.70018
44,-10.28076,-1.15913,0.70018
45,-10.24965,-1.19745,0.67384
46,-10.2688,-1.19505,0.72173
47,-10.29993,-1.24054,0.69778
48,-10.31429,-1.18069,0.70976
49,-10.3502,-1.22858,0.68822
50,-10.36935,-1.20703,0.71216
51,-10.37894,-1.2166,0.63794
52,-10.32866,-1.23337,0.71455
53,-10.35977,-1.20941,0.69301
54,-10.28076,-1.1759,0.68822
55,-10.33104,-1.18069,0.7337
56,-10.29274,-1.13519,0.70737
57,-10.3071,-1.14238,0.74089
58,-10.28555,-1.15436,0.70258
59,-10.2688,-1.19505,0.69301
60,-10.29274,-1.14238,0.72173
61,-10.30232,-1.16632,0.68822
62,-10.2688,-1.16153,0.66188
63,-10.34062,-1.16632,0.68822
64,-10.33823,-1.18069,0.69301
65,-10.38133,-1.20224,0.65469
66,-10.39809,-1.19266,0.70018
67,-10.355,-1.20464,0.70018
68,-10.41005,-1.13519,0.69061
69,-10.34302,-1.14717,0.69778
70,-10.33344,-1.0921,0.65948
71,-10.3071,-1.12802,0.68103
72,-10.30232,-1.12083,0.69301
73,-10.31189,-1.19266,0.6116
74,-10.32147,-1.20464,0.68822
75,-10.37415,-1.18309,0.63794
76,-10.37175,-1.20941,0.58527
77,-10.37894,-1.22139,0.63554
78,-10.3526,-1.22139,0.614
79,-10.32147,-1.19745,0.73131
80,-10.33344,-1.16153,0.72173
81,-10.34541,-1.16872,0.65469
82,-10.29993,-1.12083,0.69061
83,-10.31189,-1.15675,0.64511
84,-10.34062,-1.14957,0.66428
85,-10.38133,-1.16632,0.60921
86,-10.28795,-1.18069,0.68103
87,-10.36217,-1.19266,0.67384
88,-10.34781,-1.18069,0.71695
89,-10.27359,-1.15675,0.72173
90,-10.30472,-1.13998,0.74329
91,-10.31429,-1.13519,0.74567
92,-10.29514,-1.13759,0.71455
93,-10.29274,-1.14957,0.70497
94,-10.32147,-1.17111,0.7337
95,-10.29993,-1.17111,0.76004
96,-10.30232,-1.14957,0.74089
97,-10.32387,-1.14957,0.74089
98,-10.355,-1.20941,0.72652
99,-10.31189,-1.19266,0.73131
100,-10.31908,-1.20464,0.69539
101,-10.35977,-1.18787,0.69301
102,-10.39569,-1.17351,0.67863
103,-10.37654,-1.18787,0.64034
104,-10.30232,-1.16632,0.63075
105,-10.33104,-1.16153,0.68582
106,-10.38133,-1.15913,0.65709
107,-10.3502,-1.13998,0.66905
108,-10.37894,-1.14957,0.65948
109,-10.36217,-1.08252,0.68582
110,-10.33104,-1.14957,0.62836
111,-10.36456,-1.12323,0.63075
112,-10.33823,-1.1759,0.65469
113,-10.38611,-1.16632,0.59723
114,-10.3526,-1.16393,0.66905
115,-10.30472,-1.13519,0.73131
116,-10.3071,-1.13998,0.70258
117,-10.24246,-1.13998,0.70497
118,-10.31668,-1.13759,0.70737
119,-10.35977,-1.1759,0.68822
120,-10.29514,-1.1759,0.68343
121,-10.30472,-1.2166,0.69539
122,-10.31908,-1.1759,0.74089
123,-10.30232,-1.18069,0.69301
124,-10.2688,-1.16153,0.70497
125,-10.31189,-1.14957,0.69539
126,-10.36696,-1.17351,0.70018
127,-10.38371,-1.16632,0.72652
128,-10.30949,-1.19505,0.70018
129,-10.3526,-1.15913,0.74329
130,-10.32147,-1.1328,0.79117
131,-10.40048,-1.18309,0.74089
132,-10.33344,-1.12323,0.70737
133,-10.36456,-1.12563,0.75046
134,-10.41484,-1.11844,0.75525
135,-10.42682,-1.16632,0.66667
136,-10.3933,-1.19984,0.74806
137,-10.30232,-1.21181,0.70258
138,-10.33104,-1.18309,0.69778
139,-10.36696,-1.19026,0.66667
140,-10.28316,-1.18547,0.70497
141,-10.27119,-1.20703,0.71216
142,-10.32626,-1.16153,0.74567
143,-10.33104,-1.18787,0.67624
144,-10.20415,-1.12323,0.70497
145,-10.20654,-1.15913,0.70018
146,-10.29274,-1.0945,0.76244
147,-10.31189,-1.08731,0.66667
148,-10.25204,-1.11365,0.66428
149,-10.31429,-1.14957,0.69778
150,-10.355,-1.14717,0.65709
151,-10.3502,-1.18547,0.63554
152,-10.43639,-1.19745,0.63315
153,-10.42921,-1.23575,0.62117
154,-10.46512,-1.22139,0.65709
155,-10.42682,-1.19505,0.70497
156,-10.45076,-1.17351,0.69539
157,-10.39569,-1.18547,0.71455
158,-10.3909,-1.13519,0.78877
159,-10.38611,-1.17351,0.74089
160,-10.26401,-1.15196,0.74567
161,-10.24965,-1.13998,0.71455
162,-10.26161,-1.17111,0.7744
163,-10.25922,-1.14717,0.74806
164,-10.22331,-1.09689,0.70976
165,-10.25922,-1.14478,0.79117
166,-10.31908,-1.15196,0.76004
167,-10.25443,-1.19266,0.71455
168,-10.32147,-1.17111,0.76244
169,-10.34062,-1.19026,0.7337
170,-10.36456,-1.15196,0.75285
171,-10.36217,-1.12083,0.70497
172,-10.2664,-1.13042,0.70976
173,-10.27599,-1.16872,0.70258
174,-10.28316,-1.16872,0.79356
175,-10.30949,-1.20703,0.77679
176,-10.31668,-1.13519,0.74329
177,-10.31908,-1.16393,0.70497
178,-10.3909,-1.2166,0.76483
179,-10.46751,-1.2142,0.67384
180,-10.42203,-1.19984,0.67145
181,-10.46512,-1.23337,0.72891
182,-10.43639,-1.15913,0.74806
183,-10.42682,-1.11844,0.65709
184,-10.42442,-1.13759,0.68582
185,-10.33344,-1.14238,0.65948
186,-10.23048,-1.10408,0.68582
187,-10.27359,-1.12563,0.65948
188,-10.21373,-1.11844,0.614
189,-10.18739,-1.1328,0.58047
190,-10.13232,-1.16632,0.57568
191,-10.23288,-1.19984,0.614
192,-10.35738,-1.19984,0.58047
193,-10.29514,-1.1783,0.63315
194,-10.39809,-1.21181,0.67384
195,-10.41245,-1.17111,0.78159
196,-10.52498,-1.20703,0.69778
197,-10.43639,-1.24533,0.73849
198,-10.4747,-1.24533,0.85101
199,-10.54173,-1.26927,0.76723
200,-10.33583,-1.37701,0.64751
201,-10.28795,-1.24294,0.86539
202,-10.31908,-1.27167,0.93242
203,-10.20654,-1.28842,0.64034
204,-10.24007,-1.29082,0.82707
205,-10.15866,-1.32195,0.68582
206,-10.16824,-1.28365,0.52061
207,-10.07248,-1.35786,0.80074
208,-10.0629,-1.36026,0.72652
209,-9.95515,-1.47038,0.73849
210,-10.19218,-1.48236,0.52061
211,-10.05571,-1.58292,0.68103
212,-10.26401,-1.60446,0.8199
213,-10.53934,-1.64995,0.35303
214,-10.48666,-1.40814,0.79834
215,-10.5585,-1.4225,0.64034
216,-10.56807,-1.43448,0.70737
217,-10.5609,-1.32674,0.72652
218,-10.50343,-1.25012,0.80074
219,-10.45316,-1.31955,0.55414
220,-10.17064,-1.28365,0.6523
221,-10.0605,-1.58531,1.1048
222,-10.28555,-1.48476,0.06332
223,-10.41005,-1.19745,0.14473
224,-10.61835,-0.89578,0.36259
225,-10.17303,-0.72339,0.75764
226,-9.66307,-0.90295,1.04256
227,-9.80193,-1.44644,0.83186
228,-10.01501,-1.68587,0.69061
229,-9.67982,-1.55418,1.02818
230,-10.31189,-1.41771,1.2724
231,-10.93439,-1.81995,-0.08751
232,-10.75482,-1.39137,0.19261
233,-10.48428,-1.11125,0.74567
234,-10.41484,-1.14238,0.87975
235,-10.43878,-1.25012,0.80313
236,-10.65906,-1.25491,0.32909
237,-10.4771,-1.27885,0.35063
238,-10.32626,-1.14717,0.57568
239,-10.29514,-1.22379,0.54695
240,-10.185,-1.32434,0.70976
241,-10.25922,-1.32195,0.63075
242,-10.08923,-1.31715,0.62596
243,-10.12993,-1.3387,0.60442
244,-10.16106,-1.36743,0.75764
245,-10.13232,-1.50151,0.74806
246,-10.12753,-1.49432,0.72173
247,-10.32866,-1.57094,0.58766
248,-10.3933,-1.62122,0.50626
249,-10.43399,-1.60207,0.53259
250,-10.46512,-1.51109,0.39372
251,-10.49864,-1.49672,0.32909
252,-10.5609,-1.51588,0.41766
253,-10.50583,-1.44405,0.42006
254,-10.34062,-1.42729,0.27641
255,-10.24007,-1.33153,0.48711
256,-10.1012,-1.37222,0.50626
257,-10.11557,-1.27885,0.60202
258,-10.04375,-1.20224,0.59483
259,-10.0222,-1.19026,0.68103
260,-10.13712,-1.18547,0.69301
261,-10.15627,-1.20464,0.63315
262,-10.23288,-1.23097,0.67384
263,-10.355,-1.22379,0.71695
264,-10.46512,-1.30759,0.66188
265,-10.54413,-1.34589,0.68343
266,-10.56807,-1.39377,0.56372
267,-10.58484,-1.41531,0.5661
268,-10.60638,-1.45602,0.50865
269,-10.55611,-1.40335,0.40331
270,-10.40527,-1.40814,0.35063
271,-10.3502,-1.40575,0.29556
272,-10.19698,-1.40096,0.24289
273,-10.07008,-1.40335,0.28838
274,-9.94319,-1.40575,0.30754
275,-10.01741,-1.36504,0.30515
276,-9.91446,-1.45123,0.29796
277,-10.09642,-1.45602,0.39612
278,-10.27359,-1.52545,0.4464
279,-10.33344,-1.60207,0.33626
280,-10.42682,-1.63319,0.48949
281,-10.71413,-1.68347,0.59962
282,-10.63751,-1.64278,0.60921
283,-10.58484,-1.57813,0.71455
284,-10.58722,-1.60686,0.68343
285,-10.5106,-1.48715,0.72173
286,-10.19937,-1.38181,0.64272
287,-10.03896,-1.28603,0.5685
288,-9.99347,-1.28365,0.49907
289,-9.94559,-1.15913,0.48471
290,-9.86179,-1.1759,0.35542
291,-9.88333,-1.28365,0.35303
292,-10.0605,-1.30759,0.27641
293,-10.19698,-1.39377,0.33388
294,-10.40048,-1.51109,0.32669
295,-10.52737,-1.57573,0.37697
296,-10.67821,-1.67389,0.4464
297,-10.79791,-1.73135,0.56133
298,-10.6806,-1.66432,0.53978
299,-10.59201,-1.66432,0.5661
300,-10.56328,-1.61165,0.58766
301,-10.45076,-1.53983,0.56372
302,-10.10359,-1.40096,0.40331
303,-9.96474,-1.40096,0.2812
304,-9.95036,-1.38898,0.36978
305,-9.82108,-1.43208,0.34105
306,-9.83305,-1.38181,0.38893
307,-9.87854,-1.53024,0.444
308,-10.12515,-1.6308,0.54216
309,-10.15627,-1.717,0.40091
310,-10.40288,-1.7122,0.46077
311,-10.61356,-1.80318,0.45119
312,-10.70694,-1.74333,0.47273
313,-10.46751,-1.64995,0.41766
314,-10.62553,-1.60925,0.50865
315,-10.57047,-1.55179,0.56372
316,-10.36935,-1.51109,0.58527
317,-10.10599,-1.44405,0.50865
318,-10.16106,-1.55658,0.48711
319,-10.17303,-1.5446,0.52061
320,-10.00543,-1.57573,0.444
321,-10.01022,-1.61882,0.43443
322,-10.14191,-1.72417,0.37218
323,-10.33823,-1.80557,0.49667
324,-10.12753,-1.80797,0.34105
325,-10.09163,-1.86543,0.37218
326,-10.41484,-1.93486,0.36499
327,-10.49625,-1.82951,0.34824
328,-10.21133,-1.81755,0.36021
329,-10.24246,-1.8343,0.40331
330,-10.47949,-1.84868,0.39851
331,-10.23528,-1.80078,0.53499
332,-10.06769,-1.76248,0.49907
333,-10.07248,-1.82712,0.62117
334,-10.26401,-1.86064,0.68343
335,-10.07008,-1.80318,0.5302
336,-9.99107,-1.80078,0.50386
337,-10.26401,-1.90613,0.43204
338,-10.33344,-1.80557,0.48711
339,-10.19937,-1.74094,0.36259
340,-10.20654,-1.80078,0.30035
341,-10.5154,-1.87022,0.39612
342,-10.19218,-1.78403,0.42964
343,-10.12515,-1.77684,0.54695
344,-10.27838,-1.875,0.48711
345,-10.31668,-1.85825,0.55174
346,-10.00783,-1.76727,0.54935
347,-10.11078,-1.77444,0.46317
348,-10.28316,-1.7529,0.49428
349,-10.20177,-1.82712,0.5661
350,-10.11797,-1.82234,0.46077
351,-10.28316,-1.89656,0.36978
352,-10.56807,-1.80557,0.50865
353,-10.50343,-1.69543,0.53978
354,-10.66145,-1.77684,0.36499
355,-10.15387,-1.90134,-0.55917
356,-9.17705,-1.34589,0.36739
357,-9.63673,-1.75529,0.68343
358,-10.57286,-2.373,0.94919
359,-10.54413,-2.15034,0.25964
360,-9.87614,-2.07133,0.50626
361,-10.23048,-2.21977,0.22374
362,-10.46272,-1.99472,0.4057
363,-10.48189,-1.8367,0.73131
364,-10.27838,-1.88937,0.34824
365,-10.06769,-2.05936,0.47752
366,-10.55371,-2.00908,0.5302
367,-10.34541,-1.98514,0.4081
368,-10.06529,-1.9588,0.24529
369,-10.05331,-2.05219,0.14713
370,-10.25922,-1.93726,0.42245
371,-9.80432,-1.78642,0.39612
372,-9.68941,-1.81516,0.43443
373,-9.98868,-1.84149,0.38416
374,-10.05331,-1.79121,0.56133
375,-9.98628,-1.8391,0.47513
376,-10.27838,-1.93965,0.41049
377,-10.63989,-2.05457,0.56372
378,-10.42203,-2.02585,0.50386
379,-10.32147,-2.10724,0.33148
380,-10.62793,-2.29639,0.33148
381,-10.41484,-2.24371,0.31232
382,-10.11557,-2.07852,0.31711
383,-9.94319,-2.26765,0.25487
384,-10.2688,-2.26047,0.37697
