idx,x,y,z
0,-0.16287,8.02023,5.36169
1,-0.08626,8.04657,5.65379
2,-0.27061,7.97473,5.36409
3,-0.12695,8.03459,5.55562
4,-0.34004,8.00107,5.54126
5,-0.31131,8.05614,5.41437
6,-0.13893,8.05135,5.34015
7,-0.23709,8.09924,5.45267
8,-0.39511,8.00346,5.64661
9,0.11006,8.03459,5.49098
10,-0.17723,7.88136,5.96025
11,-0.33286,7.85023,5.6897
12,-0.33525,7.96277,5.30423
13,-0.2778,7.95079,5.43591
14,-0.47652,7.9939,5.4814
15,-0.04794,7.93643,5.80942
16,0.06458,7.95079,5.64661
17,-0.26822,7.9053,5.36409
18,-0.14851,8.02023,5.50534
19,-0.46693,7.97473,5.50056
20,-0.32808,8.16148,5.40479
21,-0.39511,8.0298,5.73758
22,-0.46693,7.86221,5.73997
23,-0.33286,7.95079,5.87166
24,-0.28258,7.95798,5.38324
25,-0.28737,7.96516,5.72801
26,-0.20119,7.84546,5.40718
27,-0.18442,7.89574,5.73997
28,-0.23949,7.93883,5.28748
29,-0.32329,7.84306,5.24199
30,-0.46214,7.95079,5.53886
31,-0.34244,7.93164,5.70885
32,-0.33286,7.91249,5.78786
33,-0.3568,7.81673,5.93631
34,-0.29935,7.96516,5.98897
35,-0.28737,7.84784,5.93869
36,-0.37596,7.83348,5.71124
37,-0.56509,7.80954,5.99855
38,-0.62735,7.96277,5.65617
39,-0.88353,7.77841,5.5269
40,-0.49088,7.94601,5.70168
41,-0.65369,7.8215,5.84053
42,-0.56989,7.93883,5.67294
43,-0.34244,7.9077,5.7735
44,-0.23949,7.96277,5.8932
45,-0.36638,7.83588,5.71843
46,-0.12218,7.78081,5.99615
47,-0.18921,7.94601,5.73997
48,-0.42145,7.96277,5.64661
49,-0.34004,7.92924,5.72562
50,-0.52919,7.83827,5.49577
51,-0.50525,7.85742,5.78546
52,-0.522,7.80714,5.4455
53,-0.86198,7.78799,5.59154
54,-0.88113,7.83109,5.53168
55,-0.7303,8.12079,5.90758
56,-0.33286,7.95079,6.04164
57,-0.22513,7.95079,6.15657
58,-0.37357,7.9077,5.73518
