idx,x,y,z
0,-5.53307,-8.59314,1.65787
1,-5.6001,-8.44231,1.76082
2,-5.60489,-8.14302,2.21571
3,-5.52588,-8.8972,1.54294
4,-5.20746,-8.83974,0.82707
5,-5.06859,-8.71764,0.75046
6,-4.05824,-8.86607,1.52379
7,-4.65678,-9.37604,-0.48256
8,-4.7334,-9.42871,0.09445
9,-4.58736,-9.00015,0.05853
10,-4.87466,-9.47659,-0.70282
11,-3.36871,-9.23239,0.79834
12,-4.32159,-9.24915,-0.14737
13,-4.53708,-9.64659,-0.52565
14,-4.55862,-9.2276,0.28598
15,-4.56821,-9.36407,0.45837
16,-4.4006,-9.01451,1.02101
17,-4.53947,-8.98817,1.04974
18,-4.50116,-9.06239,0.94679
19,-4.31203,-9.25873,1.72969
20,-4.21626,-9.06001,1.30113
21,-4.32159,-9.16057,0.82468
22,-4.85789,-9.32816,0.81271
23,-5.01112,-9.1869,1.35381
24,-4.78847,-8.80383,1.49745
25,-4.96324,-8.94748,1.29874
26,-4.38385,-9.00494,1.11678
27,-4.57777,-9.38083,1.01862
28,-4.12048,-9.03128,1.22452
29,-4.18753,-9.20605,0.8606
30,-4.61609,-9.17972,1.08086
31,-4.38864,-8.92833,1.17184
32,-4.41977,-9.26591,0.90608
33,-4.43892,-9.32336,0.46317
34,-4.53229,-9.39281,0.60681
35,-4.76213,-9.33534,1.02818
36,-4.58736,-8.85889,1.31549
37,-4.45807,-8.94029,0.92523
38,-4.5706,-9.24675,1.519
39,-4.2809,-9.27309,0.96355
40,-4.49638,-9.43829,0.88214
41,-4.12767,-8.86847,1.49745
42,-4.50356,-8.8972,1.53337
43,-4.02232,-9.09592,0.8989
44,-4.65918,-9.45984,1.53815
45,-4.04626,-8.92354,1.28436
46,-4.59454,-9.33295,1.50224
47,-4.55383,-9.10071,1.3969
48,-4.20428,-9.29942,1.25803
49,-4.28809,-9.45026,1.32986
50,-4.27371,-8.86128,1.50224
51,-4.28329,-8.90439,1.21254
52,-4.82439,-9.37125,1.23888
53,-4.37666,-9.21802,1.57886
54,-4.05824,-9.09592,1.34662
55,-4.04147,-9.50053,1.26282
56,-3.91219,-9.23958,1.79912
57,-4.42694,-9.18451,1.15747
58,-4.04147,-9.19887,1.50703
59,-4.14203,-9.48138,1.60999
60,-3.85951,-9.4359,1.19099
61,-3.84036,-9.36407,1.52618
62,-4.53708,-9.17732,0.80074
63,-4.26654,-9.33055,1.50464
64,-4.10612,-9.15817,1.62195
65,-4.19231,-9.3138,1.24367
66,-3.97205,-9.35449,1.3586
67,-4.20668,-9.02888,1.4807
68,-4.11092,-9.27788,1.26282
69,-4.34076,-9.12944,1.4783
70,-4.46765,-9.14859,1.40169
71,-4.49399,-9.17732,1.17903
72,-4.48201,-9.08395,1.43759
73,-4.63284,-9.2683,1.5166
74,-4.16119,-9.1893,1.41365
75,-4.53708,-9.13901,1.38731
76,-4.29526,-9.08395,1.59322
77,-4.2809,-9.03368,2.03136
78,-4.18513,-9.11029,1.03058
79,-3.97444,-9.38083,-0.86563
80,-4.06781,-9.10789,1.69617
81,-4.34315,-9.17493,1.3945
82,-4.18274,-9.23479,1.14072
83,-4.42455,-9.1031,1.22452
84,-4.69989,-8.99057,2.23007
85,-4.7334,-9.05043,1.54054
86,-4.86987,-9.11269,1.4807
87,-4.72383,-8.94269,1.65308
88,-4.61369,-8.97142,1.62674
89,-4.71664,-9.11507,1.43282
90,-4.63045,-9.07677,1.4807
91,-4.75017,-9.04324,1.25325
92,-5.19548,-9.0193,1.12636
93,-5.31758,-9.00734,1.3562
94,-5.20506,-8.79665,1.28915
95,-4.98479,-8.94269,1.13113
96,-4.92973,-8.94269,1.02341
97,-4.6951,-9.04085,1.20058
98,-4.63284,-8.90916,1.10719
99,-4.75494,-8.67455,1.15508
100,-5.03268,-8.88284,1.26521
101,-4.81001,-8.62187,0.92285
102,-4.87706,-8.94508,0.7337
103,-5.04465,-8.95946,0.74567
104,-4.84114,-8.96184,0.62117
105,-5.05423,-8.94748,0.87975
106,-5.01591,-9.03607,0.51822
107,-5.09253,-8.83734,0.64511
108,-5.18352,-8.95467,0.79356
109,-5.16197,-8.87805,0.70258
110,-5.01831,-8.83017,0.6523
111,-5.1069,-8.87566,0.64511
112,-5.17873,-8.74158,1.05212
113,-4.83875,-8.94508,1.13832
114,-5.15479,-8.31781,1.24127
115,-5.19069,-9.17253,0.37457
116,-4.70229,-8.87326,0.29556
117,-3.80206,-8.61708,3.29071
118,-5.09253,-9.03845,1.20535
119,-6.91931,-9.15099,1.38731
120,-4.5251,-8.68172,1.21973
121,-5.0231,-8.93312,0.86299
122,-4.99437,-8.94508,0.9803
123,-4.89621,-9.06479,1.21254
124,-5.00635,-9.03845,1.22691
125,-4.59215,-9.00015,1.21973
126,-4.51314,-9.03368,1.37775
127,-4.92734,-9.06239,0.79834
128,-4.78128,-9.04085,1.1862
129,-4.62567,-9.03368,1.45436
130,-4.78128,-9.16296,0.80074
131,-4.68791,-8.90199,0.71695
132,-4.54427,-8.88762,1.02818
133,-4.40779,-9.19887,0.59006
134,-4.47482,-9.09113,3.84137
135,-4.01036,-8.83734,1.40887
136,-4.4054,-8.93312,1.03777
137,-4.77171,-9.28267,0.89172
138,-4.46526,-9.23239,0.63554
139,-4.58736,-9.07437,0.54216
140,-4.8196,-9.10071,1.38254
141,-4.60411,-9.0217,0.9444
142,-4.96803,-8.91875,0.48711
143,-5.34154,-9.00734,1.75363
144,-4.99916,-9.02649,1.09044
145,-4.80524,-9.12944,0.79117
146,-4.84833,-9.02409,0.91087
147,-5.01831,-9.05043,1.40169
148,-5.0255,-8.73679,1.58365
149,-4.79565,-8.98578,0.92763
150,-4.9034,-8.84932,1.45197
151,-4.98479,-8.87805,1.45915
152,-4.99916,-9.02649,0.79834
153,-4.98001,-8.94029,1.25325
154,-4.87466,-9.19168,0.90129
155,-4.86508,-8.61708,1.84462
156,-5.24815,-8.87566,0.85101
157,-4.5251,-8.97142,1.87094
158,-5.14041,-9.15099,-0.05159
159,-4.731,-9.19647,0.17586
160,-4.86987,-9.11746,0.7744
161,-4.55623,-8.90439,1.4783
162,-5.96402,-9.01212,-0.04442
163,-3.8284,-9.26112,1.07368
164,-5.28886,-8.78467,1.1886
165,-4.61369,-9.04324,-0.05638
166,-4.50356,-9.10071,0.08487
167,-4.42694,-9.05043,0.34344
168,-4.9369,-9.06718,0.47034
169,-5.07098,-9.09352,0.70497
170,-5.0231,-8.83495,0.85101
171,-5.28647,-8.86368,0.98509
172,-4.33118,-8.88045,0.67624
