idx,x,y,z
0,0.076785,0.072871,-0.069294
1,0.011774,0.005979,-0.040992
2,0.03217,0.008187,-0.045859
3,0.002976,-0.02121,-0.036223
4,-0.02073,-0.098074,-0.072211
5,-0.006063,-0.099419,-0.072823
6,-0.050638,-0.129577,-0.091066
7,-0.060245,-0.179882,-0.09695
8,-0.107404,-0.179768,-0.09725
9,-0.122845,-0.217923,-0.071789
10,-0.140308,-0.242296,-0.048284
11,-0.167161,-0.284675,-0.000951
12,-0.292174,-0.243064,0.017213
13,-0.016847,0.093893,0.010949
14,-0.102691,0.004037,-0.000279
15,0.016503,0.118478,-0.01599
16,0.03595,0.181452,-0.011801
17,0.197348,0.272873,-0.062306
18,0.041607,0.184604,-0.099809
19,0.067547,0.095879,-0.083384
20,0.065522,0.062095,-0.094958
21,0.120324,-0.000333,-0.092038
22,0.104658,-0.00551,-0.08649
23,0.082369,0.026465,-0.062105
24,0.124802,0.039281,-0.06856
25,0.115541,0.044738,-0.044886
26,0.145789,0.037287,-0.030762
27,0.140744,-0.0288,-0.041495
28,0.090244,-0.073777,-0.065479
29,0.054282,-0.065344,-0.090498
30,0.078779,-0.059166,-0.108305
31,0.099778,-0.046476,-0.067935
32,0.089084,-0.028687,-0.051287
33,0.080352,-0.044036,-0.046357
34,0.008075,-0.04452,-0.043917
35,-0.011497,-0.029957,-0.037057
36,0.023654,-0.021717,0.011677
37,0.07558,-0.037592,-0.013826
38,0.069221,0.013993,-0.005632
39,0.00909,0.018441,-0.044977
40,0.059547,0.042107,-0.032568
41,0.087448,0.095355,-0.050271
42,0.092897,0.097754,-0.036
43,0.075645,0.100861,-0.054299
44,0.068577,0.114351,-0.046717
45,0.098462,0.133556,-0.031386
46,0.074189,0.134719,-0.009834
47,0.056711,0.134401,-0.007386
48,-0.159404,0.086344,0.08684
49,-0.047296,0.109977,-0.009101
50,0.189584,0.250496,-0.032049
51,0.069881,0.157663,0.067867
52,-0.281994,0.171533,0.176162
53,-0.123757,0.077157,0.049395
54,-0.202295,0.063864,0.057529
55,0.000544,0.049951,0.017454
56,0.140071,0.147209,0.018276
57,0.233944,0.140529,0.022907
58,0.231007,0.146247,0.009097
59,0.231051,0.170616,-0.029773
60,0.146627,0.159933,0.012698
61,0.161797,0.150872,0.018419
62,0.128799,0.080991,0.02693
63,0.064584,-0.030102,0.058284
64,0.025086,-0.031298,0.057968
65,0.043345,0.007678,0.040102
66,0.054226,0.007172,0.028891
67,0.023446,-0.017084,0.045026
68,0.300195,-0.007303,0.000798
69,0.029377,0.040283,-0.013605
70,-0.055951,-0.077389,0.024706
71,-0.066801,-0.106818,-0.012063
72,-0.051048,-0.033059,-0.040565
73,-0.007022,0.028972,-0.05864
74,0.097623,0.215144,-0.094631
75,-0.080071,0.070824,-0.047043
76,0.006483,0.117935,-0.038755
77,-0.181933,-0.02523,-0.044447
78,-0.011291,-0.000774,-0.035478
79,-0.093699,0.068051,-0.08252
80,0.107275,0.052351,-0.048776
81,0.152351,0.058115,-0.025545
82,0.050345,0.02061,-0.026418
83,0.025244,0.025493,-0.018641
84,0.079588,-0.000394,0.026706
85,-0.079111,-0.055091,0.003243
86,-0.078755,-0.052117,-0.006229
87,0.022582,0.012369,0.00223
88,0.06725,-0.000337,0.000533
89,0.125864,0.011224,-0.001951
90,0.027165,-0.004771,0.001002
91,-0.226883,-0.085527,0.022293
92,-0.134334,-0.112835,0.002535
93,0.138009,0.046056,-0.019095
94,0.345276,0.100468,-0.044279
95,0.077112,0.130806,-0.012501
96,0.191853,0.085992,-0.122462
97,0.138163,0.102332,-0.095056
98,0.018758,-0.097663,-0.004682
99,-0.196691,-0.165612,0.042992
100,0.036368,-0.131619,0.042529
101,0.091721,0.020614,0.009129
102,0.17788,0.099858,0.010308
103,0.241264,0.153493,-0.038117
104,0.154273,0.093842,-0.023351
105,0.013923,0.013438,-0.049618
106,-0.091513,-0.032467,-0.03688
107,-0.071338,-0.036222,-0.001317
108,-0.016345,0.013967,-0.009029
109,-0.070858,0.030774,0.00822
110,-0.020258,0.054105,0.001479
111,0.050676,0.098061,0.013567
112,0.09991,0.098433,0.004048
113,0.085151,0.06887,-0.014101
114,0.035353,0.049903,-0.03146
115,-0.001524,0.02793,-0.02776
116,0.018427,0.019963,-0.023767
