idx,x,y,z
0,-10.92226,-2.00488,-32.06916
1,-10.90357,-1.51736,-31.86298
2,-10.94096,-1.77962,-32.23777
3,-11.12845,-2.02357,-32.57537
4,-11.03461,-1.91103,-32.74417
5,-11.03499,-1.68597,-32.25646
6,-11.65354,-2.36117,-32.369
7,-12.40351,-2.77373,-32.23758
8,-11.93488,-2.39855,-32.48115
9,-11.07256,-2.11703,-32.29385
10,-11.18472,-2.30471,-32.59387
11,-11.33444,-2.06095,-32.33161
12,-11.16564,-2.19218,-32.31273
13,-11.48474,-2.19218,-32.21908
14,-11.46586,-2.58585,-32.29404
15,-11.46586,-2.37948,-32.57518
16,-11.69073,-1.83588,-32.57518
17,-11.97188,-1.9673,-32.61237
18,-11.95319,-1.87327,-32.93109
19,-11.46586,-2.28583,-32.50022
20,-11.48436,-2.36079,-32.65052
21,-11.69093,-2.37948,-32.95016
22,-11.31594,-1.98561,-32.57518
23,-11.20341,-1.76054,-33.02512
24,-11.82234,-2.07945,-32.66883
25,-11.80308,-2.07964,-32.61256
26,-11.89692,-2.21087,-33.02512
27,-12.40332,-2.30471,-33.10008
28,-12.21602,-2.21106,-33.10046
29,-11.80327,-2.36117,-33.2315
30,-11.84084,-2.02357,-32.96905
31,-11.54082,-1.64858,-32.61275
32,-11.50324,-1.23621,-32.78117
33,-11.72831,-1.59232,-32.66902
34,-12.00964,-1.59232,-32.95036
35,-11.84084,-1.68597,-32.85651
36,-11.5597,-1.29229,-32.59387
37,-11.72831,-1.57343,-32.38788
38,-11.80346,-1.55474,-32.25684
39,-11.80346,-1.38613,-32.7251
40,-11.63485,-1.27341,-32.93147
41,-12.04722,-1.51717,-32.89409
42,-11.69073,-1.34856,-32.57518
43,-11.40959,-1.47978,-32.44357
44,-11.76588,-0.7672,-32.93147
45,-12.02834,-0.95469,-32.74417
46,-11.59708,-0.82365,-32.6879
47,-11.37183,-1.47978,-32.40619
48,-11.97188,-1.34856,-32.08747
49,-11.89711,-1.53605,-32.80006
50,-11.82177,-1.68597,-32.3875
51,-11.70943,-1.87365,-32.59406
52,-11.65316,-1.77962,-32.40676
53,-11.70943,-0.74831,-32.2002
54,-11.85973,-1.14218,-32.0127
55,-11.46624,-1.42352,-32.12505
56,-11.20379,-1.08611,-32.14374
57,-11.27837,-1.27379,-31.90036
58,-11.50343,-1.62989,-32.40638
59,-10.99741,-1.817,-32.06859
60,-10.80973,-1.77962,-31.80614
61,-10.92207,-1.59212,-31.95625
62,-11.40959,-1.2736,-31.95625
63,-11.42828,-1.7985,-32.66883
64,-11.72831,-1.72335,-32.87521
65,-11.84084,-2.30452,-32.59387
66,-11.747,-2.79223,-32.42507
67,-11.76569,-2.66119,-32.44395
68,-11.20322,-2.41724,-32.23758
69,-11.52213,-2.77373,-31.97513
70,-11.52213,-2.67989,-32.1815
71,-11.10976,-1.6297,-31.52518
72,-9.9848,-1.53567,-31.41246
