idx,x,y,z
0,-0.67044,0.67722,10.0256
1,-0.65608,0.67482,9.92982
2,-0.63692,0.69157,9.85083
3,-0.6465,0.67482,9.96095
4,-0.60341,0.68918,9.86279
5,-0.59143,0.70355,9.89153
6,-0.70157,0.66045,9.98489
7,-0.61537,0.75623,9.98489
8,-0.68242,0.67003,9.9442
9,-0.66565,0.70116,9.92026
10,-0.62735,0.69876,10.09982
11,-0.67044,0.64609,9.79576
12,-0.66087,0.67003,9.91307
13,-0.67284,0.68439,10.00644
14,-0.67044,0.62454,9.90111
15,-0.63931,0.61256,9.8221
16,-0.59622,0.65807,9.91547
17,-0.62975,0.6006,9.97293
18,-0.58426,0.65327,9.90111
19,-0.59862,0.61736,9.81252
20,-0.74466,0.64609,9.95377
21,-0.74226,0.58862,9.91068
22,-0.6489,0.66284,9.95616
23,-0.62016,0.62933,9.91307
24,-0.6106,0.64369,9.9801
25,-0.61777,0.59581,9.96574
26,-0.69678,0.61017,9.9418
27,-0.67044,0.62215,9.87715
28,-0.66325,0.59821,9.93462
29,-0.65129,0.62694,10.05672
30,-0.57228,0.6389,9.8221
31,-0.68721,0.63411,9.92505
32,-0.66565,0.64609,9.98489
33,-0.65129,0.58623,9.86998
34,-0.59622,0.64609,9.96574
35,-0.61777,0.62215,9.86279
36,-0.63214,0.64369,9.90588
37,-0.68002,0.64848,9.96335
38,-0.69678,0.61975,9.91068
39,-0.68481,0.62933,9.90828
40,-0.6058,0.64369,9.99208
41,-0.60341,0.63173,9.89153
42,-0.6489,0.64369,9.84843
43,-0.66805,0.67003,10.0256
44,-0.65608,0.65807,9.95139
45,-0.65848,0.64609,9.88913
46,-0.68481,0.68918,9.93462
47,-0.66087,0.66763,9.93701
48,-0.63692,0.71312,9.96095
49,-0.70157,0.70355,9.88194
50,-0.63931,0.66045,9.99208
51,-0.6465,0.74425,10.00406
52,-0.61298,0.68439,9.88913
53,-0.64171,0.68201,9.88194
54,-0.67044,0.73468,10.04236
55,-0.62975,0.64609,9.93222
56,-0.66805,0.70834,9.93941
57,-0.70157,0.66524,9.93462
58,-0.69199,0.66284,9.9418
59,-0.67763,0.67242,9.91307
60,-0.76143,0.69157,9.89153
61,-0.65608,0.63173,9.84125
62,-0.75903,0.62215,9.95856
63,-0.79015,0.68678,9.90111
64,-0.8141,0.67003,9.74548
65,-0.79973,0.66763,10.01602
66,-0.71353,0.65088,9.95139
67,-0.67523,0.62694,9.87715
68,-0.58426,0.68439,10.00166
69,-0.65608,0.61017,9.98969
70,-0.66565,0.62933,9.91068
71,-0.68959,0.62933,10.03038
72,-0.85719,0.62694,9.71196
73,-0.85001,0.62215,10.01123
74,-0.90987,0.61975,9.97054
75,-0.86676,0.61017,9.78618
76,-0.82846,0.68201,9.93941
77,-0.75664,0.62215,9.82687
78,-0.74706,0.67722,9.92026
79,-0.71832,0.67242,10.12616
80,-0.86916,0.57666,9.80772
81,-0.87395,0.59581,9.9442
82,-0.90028,0.63411,10.10461
83,-0.94577,0.53116,9.87715
84,-0.79733,0.63411,9.93462
85,-0.90268,0.63411,10.07109
86,-0.81648,0.54793,9.84604
87,-0.94099,0.54793,9.69521
88,-1.07028,0.61975,10.0687
89,-1.04155,0.56229,9.90111
90,-0.95056,0.54793,9.75026
91,-1.08224,0.61256,10.00166
92,-1.09183,0.61017,9.8197
93,-1.21632,0.6006,9.81731
94,-1.34082,0.68918,9.97293
95,-1.25462,0.63173,9.87238
96,-1.39589,0.64369,9.86279
97,-1.33842,0.66284,9.99208
98,-1.41983,0.62454,9.82687
99,-1.56108,0.73228,9.92265
100,-1.52757,0.67961,9.98729
101,-1.57545,0.66763,9.92026
102,-1.5108,0.7251,9.93701
103,-1.53714,0.65807,9.82449
104,-1.39828,0.70595,9.91307
105,-1.3504,0.72749,9.89392
106,-1.38631,0.70116,9.92982
107,-1.36716,0.68678,9.92505
108,-1.39828,0.67003,9.96335
109,-1.37434,0.71791,9.8197
110,-1.35757,0.68678,9.88913
111,-1.40546,0.65567,9.92982
112,-1.43179,0.70116,9.92744
113,-1.48926,0.68439,9.98729
114,-1.57306,0.67961,9.83406
115,-1.57545,0.61736,9.94899
116,-1.60658,0.6413,9.95856
117,-1.57545,0.62933,9.98969
118,-1.55151,0.61975,9.93462
119,-1.53235,0.58144,9.88913
120,-1.45335,0.59821,10.11179
121,-1.54912,0.58383,9.76942
