idx,x,y,z
0,2.6,42.1,-15.8
1,-1.3,46.1,-16.9
2,-4.7,47.5,-17.3
3,-5.7,51.4,-18.5
4,-4.6,51.5,-18.4
5,-4.4,52.1,-17.6
6,-4.3,51.6,-18.8
7,-4.5,51.8,-18.0
8,-4.1,51.6,-17.6
9,-4.1,50.4,-16.6
10,-3.9,49.3,-15.9
11,-3.7,49.5,-16.1
12,-3.9,48.7,-15.8
13,-3.9,49.2,-16.8
14,-2.5,52.7,-20.8
15,0.0,52.6,-20.4
16,1.0,53.4,-20.4
17,1.6,53.1,-18.1
18,1.3,52.9,-17.6
19,1.5,52.7,-16.5
20,2.5,51.8,-15.9
21,3.8,49.9,-14.6
22,5.2,42.5,-11.4
23,2.9,34.0,-6.1
24,-1.2,29.7,-2.6
25,-4.2,28.8,0.0
26,-5.9,29.1,0.7
27,-4.6,28.0,1.6
28,-3.4,28.2,1.0
29,-3.8,27.0,1.5
30,-4.0,26.6,2.2
31,-3.3,26.4,2.2
32,-0.2,26.0,1.9
33,3.9,25.9,0.1
34,7.6,25.0,0.9
35,8.9,25.3,1.2
36,10.7,26.6,-0.3
37,15.0,25.7,0.4
38,19.8,23.0,2.8
39,18.8,18.4,5.2
40,14.8,16.8,6.9
41,10.0,18.7,5.8
42,5.6,19.9,4.8
43,1.9,26.5,2.4
44,0.6,29.4,-0.6
45,-2.1,32.9,-1.7
46,-3.9,36.6,-0.2
47,-6.8,38.4,0.2
48,-11.1,44.6,-0.8
49,-14.8,50.8,-3.7
50,-16.6,61.8,-8.9
51,-18.2,67.9,-12.1
52,-12.1,79.4,-21.4
53,-6.7,86.9,-28.6
54,-2.5,88.0,-29.7
55,7.5,90.2,-34.1
56,15.0,86.9,-35.0
57,23.9,76.1,-28.6
58,27.3,70.2,-24.5
59,27.5,60.8,-18.2
60,28.5,51.2,-12.4
61,25.8,43.7,-8.9
62,20.3,34.8,0.0
63,14.6,35.3,1.0
64,13.1,35.4,2.3
65,5.1,35.8,0.5
66,6.3,40.8,-1.9
67,10.6,42.0,-2.2
68,12.0,42.9,-4.6
69,11.8,41.0,-3.7
70,10.9,42.7,-4.9
71,12.1,42.2,-4.0
72,13.2,42.1,-4.3
73,14.0,41.5,-4.9
74,14.4,40.5,-5.3
75,14.7,40.2,-6.4
76,15.5,39.3,-6.5
77,15.5,37.5,-6.6
78,12.1,35.6,-7.7
79,5.5,36.3,-8.9
80,-3.2,42.8,-11.2
81,-6.4,51.8,-17.5
82,-4.8,57.8,-17.0
83,-3.3,61.0,-21.4
84,-2.7,61.6,-23.5
85,-1.0,65.4,-27.9
86,2.1,68.3,-31.0
87,11.1,69.0,-34.3
88,16.4,65.6,-35.3
89,21.7,58.4,-32.2
90,20.6,47.5,-28.7
91,18.5,43.3,-25.0
92,13.2,36.3,-20.9
93,9.7,34.7,-20.5
94,7.2,33.3,-16.6
95,3.1,35.3,-16.4
96,2.7,34.1,-14.2
97,-0.7,32.9,-14.0
98,-4.7,32.2,-16.3
99,-11.9,33.5,-17.9
100,-16.1,37.9,-22.3
101,-13.3,49.2,-30.3
102,-2.8,48.2,-31.3
103,4.0,41.8,-30.2
104,4.6,36.1,-27.4
105,5.1,28.8,-23.2
106,4.2,25.3,-21.5
107,0.4,24.0,-21.2
108,-0.7,23.9,-22.1
109,-2.5,28.7,-28.0
110,-2.0,30.5,-29.4
111,-2.3,34.0,-34.5
112,-1.1,39.4,-39.7
113,0.2,41.1,-42.0
114,4.4,45.6,-44.2
115,8.4,45.0,-44.9
116,9.7,39.7,-44.5
117,7.5,28.4,-41.8
118,4.9,21.7,-40.0
119,1.3,18.6,-38.5
120,-1.4,15.5,-37.9
121,-4.5,17.7,-39.1
122,-3.0,23.9,-43.1
123,1.6,24.3,-41.2
124,6.7,21.6,-37.4
125,5.3,15.0,-30.7
126,2.9,15.6,-25.8
127,5.4,15.5,-20.5
128,10.3,10.7,-15.6
129,11.1,3.7,-10.3
130,9.5,-1.9,-7.0
131,6.8,-1.6,-7.2
132,4.6,-1.1,-5.9
133,4.2,1.9,-7.0
134,3.9,0.0,-6.1
135,2.2,-2.6,-5.8
136,-7.9,-2.3,-6.8
137,-18.5,9.7,-13.8
138,-16.9,19.9,-18.3
139,-10.4,26.5,-24.3
140,-5.9,29.5,-25.4
141,0.6,30.6,-25.2
142,3.9,25.8,-24.1
143,3.9,22.4,-19.5
144,0.4,21.4,-18.9
145,-1.8,20.9,-17.3
146,-3.7,24.9,-19.8
147,-3.9,24.9,-20.7
148,-4.5,25.0,-21.4
149,-7.0,27.0,-24.4
150,-11.2,30.5,-26.4
151,-11.3,37.8,-30.5
152,-10.0,41.6,-30.6
153,-3.8,42.5,-26.3
154,4.9,39.8,-22.7
155,9.6,33.5,-19.4
156,12.2,29.3,-17.0
157,13.5,24.1,-16.4
158,13.9,20.5,-16.2
159,13.8,14.7,-14.6
160,5.9,7.6,-10.2
161,-8.5,9.4,-14.5
162,-21.0,14.4,-15.8
163,-27.0,26.7,-19.2
164,-20.8,43.1,-27.8
165,-11.1,44.9,-30.3
166,-0.4,43.4,-26.0
167,3.0,39.8,-19.3
168,3.7,38.7,-15.9
169,3.8,39.9,-14.5
170,3.2,39.0,-10.9
171,5.6,42.0,-14.1
172,8.2,41.4,-14.0
173,10.7,36.6,-11.9
174,12.9,34.4,-10.3
175,14.1,31.7,-9.7
176,15.8,32.5,-10.1
177,17.1,30.8,-9.4
178,16.2,30.5,-7.1
179,16.2,30.6,-8.2
180,16.7,30.0,-7.2
181,17.0,29.4,-6.4
182,17.0,28.9,-5.6
183,17.0,28.6,-5.0
184,16.8,28.2,-4.6
185,16.9,27.7,-4.6
186,17.0,27.4,-5.1
187,17.1,27.0,-5.9
188,17.1,26.7,-7.1
189,16.3,25.8,-9.7
190,15.3,25.2,-10.1
191,14.7,25.5,-11.3
192,14.2,24.8,-11.3
193,13.6,25.0,-11.5
194,13.2,24.6,-10.9
195,13.8,24.1,-7.6
196,14.4,24.7,-6.6
197,14.8,24.7,-7.2
198,15.3,24.4,-5.9
199,15.7,24.2,-5.7
200,15.5,24.1,-5.8
201,14.8,24.1,-6.4
202,13.9,23.8,-6.8
