idx,x,y,z
0,-0.03813,-0.02188,-0.03046
1,0.10994,0.02179,-0.06136
2,0.04388,-0.16251,-0.08691
3,-0.19473,-0.46077,-0.10077
4,0.23564,0.73659,-0.02727
5,-0.05624,0.02072,0.01109
6,-0.1436,-0.02722,0.05583
7,-0.07861,-0.20724,0.01642
8,0.08011,0.24336,0.06755
9,0.11101,0.08038,-0.01128
10,0.07478,0.0303,0.01961
11,0.07372,0.02179,0.02281
12,-0.0424,-0.1412,-0.00063
13,0.01619,-0.0368,-0.04536
14,-0.00832,0.15707,-0.02193
15,-0.10631,-0.08473,-0.04643
16,-0.01044,0.09103,-0.02406
17,-0.05412,-0.00804,0.01003
18,-0.04666,0.02711,0.00256
19,0.03856,0.01114,-0.01128
20,-0.01576,0.01221,-0.04111
21,0.05453,-0.04639,-0.01022
22,0.00235,0.05481,-0.01874
23,-0.08182,-0.21257,-0.04964
24,0.00128,0.06546,0.0047
25,-0.09459,-0.02615,-0.03897
26,0.01512,0.02286,-0.02193
27,-0.00192,-0.02827,-0.03792
28,0.03644,0.03244,-0.00595
29,0.07478,-0.01656,0.01854
30,-0.05838,-0.02083,0.03346
31,0.03004,0.01326,0.02921
32,-0.01257,-0.04745,0.04837
33,-0.00192,-0.02615,0.04625
34,0.013,-0.00272,0.01749
35,-0.07861,-0.02722,0.04198
36,0.00021,0.04309,0.01109
37,-0.02962,0.01753,-0.00702
38,0.02258,-0.04106,0.02174
39,0.01726,-0.04532,0.01749
40,-0.09033,0.01753,-0.02193
41,-0.02216,0.04309,0.01854
42,-0.05199,0.0303,0.01854
43,-0.06477,-0.02722,0.02814
44,-0.04773,-0.06876,0.04837
45,0.05453,-0.02615,-0.00809
46,0.0833,-0.00591,-0.00169
47,0.05881,0.00581,0.00577
48,0.00661,0.04948,-0.07626
49,-0.00192,0.01221,-0.00916
50,-0.05624,-0.00165,-0.03578
51,0.02151,-0.0336,-0.04004
52,0.03217,-0.02827,-0.00702
53,-0.02855,-0.05385,0.04305
54,-0.09991,-0.04427,0.06435
55,-0.03174,0.00688,0.02068
56,-0.0701,0.01859,0.02814
57,0.10034,0.11552,0.00684
58,-0.02216,-0.02295,-0.03471
59,0.01086,-0.00272,-0.04536
60,-0.0605,-0.02934,0.01109
61,0.04495,-0.0123,-0.02939
62,-0.05945,-0.03999,0.03453
63,-0.05305,-0.14865,-0.00702
64,-0.01044,0.1198,0.03346
65,0.0098,0.01859,-0.03792
66,0.02365,0.05162,-0.01341
67,0.00661,0.02498,0.01961
68,-0.02109,0.02072,0.04518
69,-0.02748,-0.01337,0.03879
70,0.00128,-0.03255,-0.01234
71,-0.02322,0.04735,-0.00488
72,-0.06477,-0.07301,0.00256
73,0.00021,-0.01869,0.01642
74,0.03111,-0.03574,-0.04324
75,0.05667,0.04735,0.01642
76,0.0769,0.02711,-0.02513
77,-0.00298,0.08997,0.02493
78,-0.07968,-0.03893,-0.02406
79,-0.06264,-0.01869,0.0015
80,-0.0605,-0.01869,-0.03578
81,-0.04666,0.00688,-0.01767
82,-0.01576,-0.00378,-0.02832
83,-0.02109,0.0463,0.00044
84,0.03749,-0.0123,-0.05708
85,0.00661,0.02393,-0.05176
86,0.03644,0.01221,-0.00595
87,-0.02109,-0.06236,-0.0262
88,0.03856,-0.00591,0.00044
89,0.04282,-0.04532,0.04625
90,-0.01257,-0.01018,0.01854
91,0.00873,0.00368,0.026
92,-0.0424,-0.01337,0.07181
93,0.01407,-0.03148,0.03879
94,0.02472,-0.00165,-0.01022
95,-0.03601,-0.05385,-0.00595
96,0.02045,0.01646,-0.0262
97,-0.02109,-0.13054,-0.07945
98,0.03644,0.00368,-0.04324
99,0.0407,0.09315,0.01642
100,-0.04134,0.01646,0.03879
101,-0.00192,0.07185,0.07288
102,-0.04666,-0.0645,0.02493
103,0.01726,-0.02722,-0.01555
104,0.01726,-0.08154,-0.04431
105,-0.04878,-0.04639,-0.12207
106,-0.09886,-0.05597,-0.04324
107,-0.10631,0.05162,-0.00809
108,0.10887,0.31686,0.05797
109,-0.04134,0.26573,0.00577
